item_id	path	line	channel	source_text	language_flag	classification	context
VISIBLE-13517	js/quest/puellaHistoria/lastBattle/Model.js	2	js-literal	NO_CLEAR	latin	context-review	"ion(){var a=""BOSS"";c==l&&(a=""LAST"");return a}(),x:d[c].x,y:d[c].y,status:function(){var b=""NEW"";a.cleared&&(b=""已通关"");return b}(),dayId:String(c+1),questClearList:function(){var b=[<STRING>,""NO_CLEAR"",""NO_CLEAR""];g.each([1,2,3],function(d,c,e){a[""missionStatus""+d]&&""CLEARED""==a[""missionStatus""+d]&&(b[c]=""已通关"
VISIBLE-13518	js/quest/puellaHistoria/lastBattle/Model.js	2	js-literal	missionStatus	latin	context-review	"tatus:function(){var b=""NEW"";a.cleared&&(b=""已通关"");return b}(),dayId:String(c+1),questClearList:function(){var b=[""NO_CLEAR"",""NO_CLEAR"",""NO_CLEAR""];g.each([1,2,3],function(d,c,e){a[<STRING>+d]&&""CLEARED""==a[""missionStatus""+d]&&(b[c]=""已通关"")});return b}()};b.nativeModel.pointList.push(f); e=h}});b.nativeModel."
VISIBLE-13519	js/quest/puellaHistoria/lastBattle/Model.js	2	js-literal	CLEARED	latin	context-review	"b=""NEW"";a.cleared&&(b=""已通关"");return b}(),dayId:String(c+1),questClearList:function(){var b=[""NO_CLEAR"",""NO_CLEAR"",""NO_CLEAR""];g.each([1,2,3],function(d,c,e){a[""missionStatus""+d]&&<STRING>==a[""missionStatus""+d]&&(b[c]=""已通关"")});return b}()};b.nativeModel.pointList.push(f); e=h}});b.nativeModel.centerPointId="
VISIBLE-13520	js/quest/puellaHistoria/lastBattle/Model.js	4	js-literal	PUELLA_RAID	latin	context-review	"Json,d={nativeModel:{isFirst:!1,hp:0,fieldFilename:""web_PuellaHistoria_46207_01"",damageList:[],stampList:[]}, DP:0,eventId:function(){var a=null;g.each(b.eventList,function(b,d,c){<STRING>==b.eventType&&(a=b.eventId)});return a}()};localStorage.getItem(""PuellaHistoriaLastBattleGroupRaidAlreadyOpenStaging"")|"
VISIBLE-13521	js/quest/puellaHistoria/lastBattle/Model.js	4	js-literal	true	latin	technical-excluded	"};localStorage.getItem(""PuellaHistoriaLastBattleGroupRaidAlreadyOpenStaging"")||(d.nativeModel.isFirst=!0,localStorage.setItem(""PuellaHistoriaLastBattleGroupRaidAlreadyOpenStaging"",<STRING>));d.nativeModel.isFirst=!0;g.each(b.bossInfoList,function(a,b,c){""BOSS""==a.eventPuellaRaidPoint.pointType&&(d.nativeMod"
VISIBLE-13522	js/quest/puellaHistoria/lastBattle/Model.js	4	js-literal	BOSS	latin	context-review	"ing"")||(d.nativeModel.isFirst=!0,localStorage.setItem(""PuellaHistoriaLastBattleGroupRaidAlreadyOpenStaging"",""true""));d.nativeModel.isFirst=!0;g.each(b.bossInfoList,function(a,b,c){<STRING>==a.eventPuellaRaidPoint.pointType&&(d.nativeModel.hp=a.damage)});b.userEventPuellaRaid&&b.userEventPuellaRaid.totalDevo"
VISIBLE-13523	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	1	js-literal	underscore backbone backboneCommon ajaxControl command js/quest/puellaHistoria/lastBattle/Model text!template/quest/puellaHistoria/lastBattle/GroupRaidNativeParts.html js/quest/puellaHistoria/lastBattle/parts/GroupRaid/SubBossPopup js/quest/puellaHistoria/lastBattle/parts/GroupRaid/MainBossPopup	latin	context-review	"define(<STRING>.split("" ""), function(m, q, f, r, h, n, v, w, x) { var b, l, k, t; r = q.View.extend( { events: function()"
VISIBLE-13524	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	12	js-literal	#changeNativeData	latin	context-review	"a[""touchstart #nativeTouchWrap""] = this.touchStart; a[""touchmove #nativeTouchWrap""] = this.touchMove; a[""touchend #nativeTouchWrap""] = this.touchEnd; a[f.cgti + <STRING>] = this.changeNativeData; return a }, initialize: function(a) { b = a.model; l = a._views"
VISIBLE-13525	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	39	js-literal	#commandDiv	latin	context-review	"this.$el.html(this.template( { model: b })); return this }, setNativeObj: function(a) { var d = this; a = a.model; $(<STRING>).off(); $(""#commandDiv"").on(""nativeCallback"", function(a, c) { c && (""reload"" == c.type ? d.reloadA"
VISIBLE-13526	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	40	js-literal	#commandDiv	latin	context-review	"late( { model: b })); return this }, setNativeObj: function(a) { var d = this; a = a.model; $(""#commandDiv"").off(); $(<STRING>).on(""nativeCallback"", function(a, c) { c && (""reload"" == c.type ? d.reloadAllList( {}) : (h.start"
VISIBLE-13527	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	40	js-literal	nativeCallback	latin	context-review	"model: b })); return this }, setNativeObj: function(a) { var d = this; a = a.model; $(""#commandDiv"").off(); $(""#commandDiv"").on(<STRING>, function(a, c) { c && (""reload"" == c.type ? d.reloadAllList( {}) : (h.startSe(1002), d.tapPoint("
VISIBLE-13528	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	42	js-literal	reload	latin	technical-excluded	"tNativeObj: function(a) { var d = this; a = a.model; $(""#commandDiv"").off(); $(""#commandDiv"").on(""nativeCallback"", function(a, c) { c && (<STRING> == c.type ? d.reloadAllList( {}) : (h.startSe(1002), d.tapPoint( { type: c.type })))"
VISIBLE-13529	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	85	js-literal	event_dailytower_	latin	technical-excluded	"function(a, e, g) { d.nativeModel.stampList.push( { userName: a.userName, comment: a.comment, filename: <STRING> + a.stampId + ""_s.png"" }) }); n.getAttackInfoList( { mode: """","
VISIBLE-13530	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	85	js-literal	_s.png	latin	technical-excluded	"d.nativeModel.stampList.push( { userName: a.userName, comment: a.comment, filename: ""event_dailytower_"" + a.stampId + <STRING> }) }); n.getAttackInfoList( { mode: """", callback: fun"
VISIBLE-13531	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	113	js-literal	START	latin	context-review	"model: d }) } }) } }) }, touchStart: function(a) { a.preventDefault(); k && (f.tapEffectStop = !0, p(a, <STRING>)) }, touchMove: function(a) { a.preventDefault(); k && p(a, ""MOVE"") }, touchEnd: functi"
VISIBLE-13532	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	118	js-literal	MOVE	latin	context-review	"art: function(a) { a.preventDefault(); k && (f.tapEffectStop = !0, p(a, ""START"")) }, touchMove: function(a) { a.preventDefault(); k && p(a, <STRING>) }, touchEnd: function(a) { a.preventDefault(); k && !f.isDoubleTouch() && (f.tapEffectStop = !"
VISIBLE-13533	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	123	js-literal	END	latin	context-review	"{ a.preventDefault(); k && p(a, ""MOVE"") }, touchEnd: function(a) { a.preventDefault(); k && !f.isDoubleTouch() && (f.tapEffectStop = !1, p(a, <STRING>)) }, changeNativeData: function(a) { a.preventDefault(); k && z( {}) }, removeVie"
VISIBLE-13534	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	133	js-literal	#commandDiv	latin	context-review	"f.tapEffectStop = !1, p(a, ""END"")) }, changeNativeData: function(a) { a.preventDefault(); k && z( {}) }, removeView: function() { $(<STRING>).off(); h.popEventStoryRaid(); k = null; this.off(); this.remove() } }); var p = functi"
VISIBLE-13535	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	142	js-literal	END	latin	context-review	"$(""#commandDiv"").off(); h.popEventStoryRaid(); k = null; this.off(); this.remove() } }); var p = function(a, d) { for (var g = [], c = <STRING> !== d ? ""touches"" : ""changedTouches"", e = 0; e < a.originalEvent[c].length; e++) { var b = a.originalEven"
VISIBLE-13536	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	142	js-literal	touches	latin	technical-excluded	"Div"").off(); h.popEventStoryRaid(); k = null; this.off(); this.remove() } }); var p = function(a, d) { for (var g = [], c = ""END"" !== d ? <STRING> : ""changedTouches"", e = 0; e < a.originalEvent[c].length; e++) { var b = a.originalEvent[c][e].identifier"
VISIBLE-13537	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	142	js-literal	changedTouches	latin	context-review	"h.popEventStoryRaid(); k = null; this.off(); this.remove() } }); var p = function(a, d) { for (var g = [], c = ""END"" !== d ? ""touches"" : <STRING>, e = 0; e < a.originalEvent[c].length; e++) { var b = a.originalEvent[c][e].identifier; 0 > b &&"
VISIBLE-13538	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	154	js-literal	START	latin	context-review	"0, clientY: 1024 === f.displayWidth ? a.originalEvent[c][e].clientY : 1024 * a.originalEvent[c][e].clientY / 1280 } } switch (d) { case <STRING>: h.callTouchesBegin(g); break; case ""MOVE"": h.callTouchesMove(g); break"
VISIBLE-13539	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	157	js-literal	MOVE	latin	context-review	"ientY : 1024 * a.originalEvent[c][e].clientY / 1280 } } switch (d) { case ""START"": h.callTouchesBegin(g); break; case <STRING>: h.callTouchesMove(g); break; case ""END"": h.callTouchesEnd(g) } },"
VISIBLE-13540	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	160	js-literal	END	latin	context-review	"switch (d) { case ""START"": h.callTouchesBegin(g); break; case ""MOVE"": h.callTouchesMove(g); break; case <STRING>: h.callTouchesEnd(g) } }, u = function(a) { a = a.type; t() || (""boss"" == a ? l"
VISIBLE-13541	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	167	js-literal	boss	latin	technical-excluded	"""MOVE"": h.callTouchesMove(g); break; case ""END"": h.callTouchesEnd(g) } }, u = function(a) { a = a.type; t() || (<STRING> == a ? l.MainBossPopup = new x( { model: { pageModel: b, questInfo: b.questIn"
VISIBLE-13542	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	175	js-literal	normal	latin	technical-excluded	= a ? l.MainBossPopup = new x( { model: { pageModel: b, questInfo: b.questInfo.questInfoList.boss }, _views: l }) : <STRING> == a && (l.SubBossPopup = new w( { model: b.questInfo.questInfoList.subBossList, _views: l
VISIBLE-13543	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	183	js-literal	pointBtnSec	latin	context-review	"l"" == a && (l.SubBossPopup = new w( { model: b.questInfo.questInfoList.subBossList, _views: l }))) }, A = q.View.extend( { className: <STRING>, initialize: function(a) { this.model = a.model; this.createDom() }, render: fu"
VISIBLE-13544	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	191	js-literal	#tempForBrowserBtn	latin	context-review	"tnSec"", initialize: function(a) { this.model = a.model; this.createDom() }, render: function() { this.template = m.template($(<STRING>).text()); var a = this.model; this.$el.html(this.template( { model: {"
VISIBLE-13545	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	206	js-literal	#pointBtn	latin	context-review	"type: a.type, btnName: ""点数："" + a.btnName } })); return this }, events: function() { var a = {}; a[f.cgti + <STRING>] = this.tapPointForBrowser; return a }, createDom: function() { $("".forBrowserSec"").a"
VISIBLE-13546	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	211	js-literal	.forBrowserSec	latin	context-review	"events: function() { var a = {}; a[f.cgti + "" #pointBtn""] = this.tapPointForBrowser; return a }, createDom: function() { $(<STRING>).append(this.render().el) }, tapPointForBrowser: function(a) { a.preventDefault(); f."
VISIBLE-13547	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	226	js-literal	boss	latin	technical-excluded	"() || u( { type: a.currentTarget.dataset.type }) } }), y = function(a) { window.isBrowser && (k || m.each([ { type: <STRING>, btnName: ""BOSS"" }, { type: ""normal"", btnName: ""随从"" }], function(a, b, c)"
VISIBLE-13548	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	227	js-literal	BOSS	latin	context-review	"type: a.currentTarget.dataset.type }) } }), y = function(a) { window.isBrowser && (k || m.each([ { type: ""boss"", btnName: <STRING> }, { type: ""normal"", btnName: ""随从"" }], function(a, b, c) { l[""pointBtnV"
VISIBLE-13549	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	230	js-literal	normal	latin	technical-excluded	"}) } }), y = function(a) { window.isBrowser && (k || m.each([ { type: ""boss"", btnName: ""BOSS"" }, { type: <STRING>, btnName: ""随从"" }], function(a, b, c) { l[""pointBtnView"" + b] = new A( { m"
VISIBLE-13550	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	234	js-literal	pointBtnView	latin	context-review	"& (k || m.each([ { type: ""boss"", btnName: ""BOSS"" }, { type: ""normal"", btnName: ""随从"" }], function(a, b, c) { l[<STRING> + b] = new A( { model: a }) })) }, z = function(a) { n.getStampList("
VISIBLE-13551	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	246	js-literal	stampList	latin	context-review	"w A( { model: a }) })) }, z = function(a) { n.getStampList( { callback: function(a) { console.log(<STRING>, a.res); n.getAttackInfoList( { mode: """", callback: function(a)"
VISIBLE-13552	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/NativeMain.js	252	js-literal	damageList	latin	context-review	"console.log(""stampList"", a.res); n.getAttackInfoList( { mode: """", callback: function(a) { console.log(<STRING>, a.res) } }) } }) }; return r });"
VISIBLE-13553	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	1	js-literal	underscore backbone backboneCommon ajaxControl command text!template/quest/puellaHistoria/lastBattle/Stamp.html text!js/quest/puellaHistoria/lastBattle/json/stamp/list.json text!js/quest/puellaHistoria/lastBattle/json/stamp/commentList.json js/quest/puellaHistoria/lastBattle/Model	latin	context-review	"define(<STRING>.split("" ""), function(f, p, d, r, x, y, z, A, B) { var l, e, t, q, b = {}, h = !1, g; r = p.View.extend( {"
VISIBLE-13554	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	11	js-literal	#stampBtn	latin	context-review	"t("" ""), function(f, p, d, r, x, y, z, A, B) { var l, e, t, q, b = {}, h = !1, g; r = p.View.extend( { events: function() { var a = {}; a[d.cgti + <STRING>] = this.tapStampBtn; return a }, initialize: function(a) { l = a.model; e = a._views;"
VISIBLE-13555	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	42	js-literal	#stampSec	latin	context-review	{ a.preventDefault(); if (!d.isScrolled() && !t()) { q(!0); e.ListView = new C( { model: {} }); $(<STRING>).append(e.ListView.render().el); a = JSON.parse(z); f.each(a.stampList, function(a, c, b) {
VISIBLE-13556	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	46	js-literal	stampItemAll	latin	context-review	"del: {} }); $(""#stampSec"").append(e.ListView.render().el); a = JSON.parse(z); f.each(a.stampList, function(a, c, b) { e[<STRING> + c] = new u( { model: { img: a } }); $"
VISIBLE-13557	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	53	js-literal	stampItemAll	latin	context-review	"ItemAll"" + c] = new u( { model: { img: a } }); $(""#stampListMainWrapSec .stampListAllSec"").append(e[<STRING> + c].render().el) }); d.scrollSet(""stampListMainWrapSec"", ""stampListAllSec""); if (a = localStor"
VISIBLE-13558	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	55	js-literal	stampListMainWrapSec	latin	context-review	"{ img: a } }); $(""#stampListMainWrapSec .stampListAllSec"").append(e[""stampItemAll"" + c].render().el) }); d.scrollSet(<STRING>, ""stampListAllSec""); if (a = localStorage.getItem(""puellaHistoriaLastBattleUsedStampList"")) {"
VISIBLE-13559	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	55	js-literal	stampListAllSec	latin	context-review	"} }); $(""#stampListMainWrapSec .stampListAllSec"").append(e[""stampItemAll"" + c].render().el) }); d.scrollSet(""stampListMainWrapSec"", <STRING>); if (a = localStorage.getItem(""puellaHistoriaLastBattleUsedStampList"")) { $(""#stampListMainW"
VISIBLE-13560	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	62	js-literal	stampItemUsed	latin	context-review	"mpList"")) { $(""#stampListMainWrapSec .stampListUsedSec"").empty(); var c = a.split("",""); f.each(c, function(a, c, b) { e[<STRING> + c] = new u( { model: { img: a } });"
VISIBLE-13561	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	69	js-literal	stampItemUsed	latin	context-review	"new u( { model: { img: a } }); $(""#stampListMainWrapSec .stampListUsedSec"").append(e[<STRING> + c].render().el) }); 10 < c.length && d.scrollSet(""stampListMainWrapSec"", ""stampListUsedSec"")"
VISIBLE-13562	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	71	js-literal	stampListMainWrapSec	latin	context-review	"} }); $(""#stampListMainWrapSec .stampListUsedSec"").append(e[""stampItemUsed"" + c].render().el) }); 10 < c.length && d.scrollSet(<STRING>, ""stampListUsedSec"") } var m = localStorage.getItem(""puellaHistoriaLastBattleUsedComment""), c"
VISIBLE-13563	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	71	js-literal	stampListUsedSec	latin	context-review	"); $(""#stampListMainWrapSec .stampListUsedSec"").append(e[""stampItemUsed"" + c].render().el) }); 10 < c.length && d.scrollSet(""stampListMainWrapSec"", <STRING>) } var m = localStorage.getItem(""puellaHistoriaLastBattleUsedComment""), c = JSON.parse(A);"
VISIBLE-13564	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	75	js-ui-literal	"<option value=""0"">▼ 选择留言</option>"	latin	visible-review	"ampListUsedSec"") } var m = localStorage.getItem(""puellaHistoriaLastBattleUsedComment""), c = JSON.parse(A); $(""#commentSec .commentSelect"").append(<STRING>); f.each(c.commentList, function(a, c, b) { c = """"; m == a && (c = ""selected"");"
VISIBLE-13565	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	79	js-literal	selected	latin	technical-excluded	"$(""#commentSec .commentSelect"").append('<option value=""0"">▼ 选择留言</option>'); f.each(c.commentList, function(a, c, b) { c = """"; m == a && (c = <STRING>); a = '<option value=""' + a + '"" ' + c + "">"" + a + ""</option>""; $(""#commentSec .commentSelect"").app"
VISIBLE-13566	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	80	js-literal	"<option value="""	latin	context-review	"lect"").append('<option value=""0"">▼ 选择留言</option>'); f.each(c.commentList, function(a, c, b) { c = """"; m == a && (c = ""selected""); a = <STRING> + a + '"" ' + c + "">"" + a + ""</option>""; $(""#commentSec .commentSelect"").append(a) }); m && (b"
VISIBLE-13567	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	80	js-literal	</option>	latin	context-review	"on>'); f.each(c.commentList, function(a, c, b) { c = """"; m == a && (c = ""selected""); a = '<option value=""' + a + '"" ' + c + "">"" + a + <STRING>; $(""#commentSec .commentSelect"").append(a) }); m && (b.comment = m, $(""#dispSelected"").html(m"
VISIBLE-13568	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	83	js-literal	#dispSelected	latin	context-review	"""selected""); a = '<option value=""' + a + '"" ' + c + "">"" + a + ""</option>""; $(""#commentSec .commentSelect"").append(a) }); m && (b.comment = m, $(<STRING>).html(m)); n( { tabType: ""all"" }); a && n( { tabType: ""used"
VISIBLE-13569	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	86	js-literal	all	latin	technical-excluded	"a + ""</option>""; $(""#commentSec .commentSelect"").append(a) }); m && (b.comment = m, $(""#dispSelected"").html(m)); n( { tabType: <STRING> }); a && n( { tabType: ""used"" }); a = d.getDateShortening( {"
VISIBLE-13570	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	90	js-literal	used	latin	technical-excluded	"end(a) }); m && (b.comment = m, $(""#dispSelected"").html(m)); n( { tabType: ""all"" }); a && n( { tabType: <STRING> }); a = d.getDateShortening( { date: new Date }); D( {"
VISIBLE-13571	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	111	js-literal	stampListWrapperSec	latin	context-review	"e }) } }, removeView: function() { g && g.stop(); this.off(); this.remove() } }); var C = p.View.extend( { className: <STRING>, events: function() { var a = {}; a[""animationend #stampListSec""] = this.removeStampList;"
VISIBLE-13572	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	116	js-literal	#closeBtn	latin	context-review	"{ className: ""stampListWrapperSec"", events: function() { var a = {}; a[""animationend #stampListSec""] = this.removeStampList; a[d.cgti + <STRING>] = this.tapCloseBtn; a[d.cgti + "" #usedStampBtn""] = this.tapUsedStampBtn; a[d.cgti + "" #allStampBtn""] ="
VISIBLE-13573	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	117	js-literal	#usedStampBtn	latin	context-review	"nts: function() { var a = {}; a[""animationend #stampListSec""] = this.removeStampList; a[d.cgti + "" #closeBtn""] = this.tapCloseBtn; a[d.cgti + <STRING>] = this.tapUsedStampBtn; a[d.cgti + "" #allStampBtn""] = this.tapAllStampBtn; a[d.cgti + "" #sendBtn""] = t"
VISIBLE-13574	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	118	js-literal	#allStampBtn	latin	context-review	"ionend #stampListSec""] = this.removeStampList; a[d.cgti + "" #closeBtn""] = this.tapCloseBtn; a[d.cgti + "" #usedStampBtn""] = this.tapUsedStampBtn; a[d.cgti + <STRING>] = this.tapAllStampBtn; a[d.cgti + "" #sendBtn""] = this.tapSendBtn; a[""change .commentSelect""] = this.ch"
VISIBLE-13575	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	119	js-literal	#sendBtn	latin	context-review	"cgti + "" #closeBtn""] = this.tapCloseBtn; a[d.cgti + "" #usedStampBtn""] = this.tapUsedStampBtn; a[d.cgti + "" #allStampBtn""] = this.tapAllStampBtn; a[d.cgti + <STRING>] = this.tapSendBtn; a[""change .commentSelect""] = this.changeCommentSelect; return a }, init"
VISIBLE-13576	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	120	js-literal	change .commentSelect	latin	context-review	"a[d.cgti + "" #usedStampBtn""] = this.tapUsedStampBtn; a[d.cgti + "" #allStampBtn""] = this.tapAllStampBtn; a[d.cgti + "" #sendBtn""] = this.tapSendBtn; a[<STRING>] = this.changeCommentSelect; return a }, initialize: function(a) { l = a.model;"
VISIBLE-13577	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	126	js-literal	#tempStampList	latin	context-review	"a[""change .commentSelect""] = this.changeCommentSelect; return a }, initialize: function(a) { l = a.model; this.template = f.template($(<STRING>).text()) }, render: function() { this.$el.html(this.template( { model: l"
VISIBLE-13578	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	147	js-literal	used	latin	technical-excluded	d.isScrolled() || v( {}) }, tapUsedStampBtn: function(a) { a.preventDefault(); d.isScrolled() || n( { tabType: <STRING> }) }, tapAllStampBtn: function(a) { a.preventDefault(); d.isScrolled() || n(
VISIBLE-13579	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	155	js-literal	all	latin	technical-excluded	"{ tabType: ""used"" }) }, tapAllStampBtn: function(a) { a.preventDefault(); d.isScrolled() || n( { tabType: <STRING> }) }, changeCommentSelect: function(a) { a.preventDefault(); if (!d.isScrolle"
VISIBLE-13580	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	165	js-literal	#dispSelected	latin	context-review	"tion(a) { a.preventDefault(); if (!d.isScrolled()) { var c = a.currentTarget.value; 0 == Number(c) && (c = ""▼ 选择留言""); $(<STRING>).html(c); b.comment = a.currentTarget.value; k( {}) } }, tapSendBtn:"
VISIBLE-13581	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	193	js-literal	#stampListSec	latin	context-review	"a.mo + ""/"" + a.da + "" "" + a.ho + "":"" + a.mi + "":"" + a.se); v( {}) } }) }, removeStampList: function() { -1 != $(<STRING>).attr(""class"").indexOf(""hide"") && (q(!1), b = {}, $("".stampListWrapperSec"").remove()) }, removeView: functi"
VISIBLE-13582	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	193	js-literal	class	latin	technical-excluded	""" + a.ho + "":"" + a.mi + "":"" + a.se); v( {}) } }) }, removeStampList: function() { -1 != $(""#stampListSec"").attr(<STRING>).indexOf(""hide"") && (q(!1), b = {}, $("".stampListWrapperSec"").remove()) }, removeView: function() {"
VISIBLE-13583	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	193	js-literal	hide	latin	technical-excluded	"a.mi + "":"" + a.se); v( {}) } }) }, removeStampList: function() { -1 != $(""#stampListSec"").attr(""class"").indexOf(<STRING>) && (q(!1), b = {}, $("".stampListWrapperSec"").remove()) }, removeView: function() { b = {};"
VISIBLE-13584	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	193	js-literal	.stampListWrapperSec	latin	context-review	"v( {}) } }) }, removeStampList: function() { -1 != $(""#stampListSec"").attr(""class"").indexOf(""hide"") && (q(!1), b = {}, $(<STRING>).remove()) }, removeView: function() { b = {}; this.off(); this.remove()"
VISIBLE-13585	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	204	js-literal	li	latin	technical-excluded	"Sec"").remove()) }, removeView: function() { b = {}; this.off(); this.remove() } }), u = p.View.extend( { tagName: <STRING>, className: ""stampImgSec"", events: function() { var a = {}; a[d.cgti + "" .selectSec""]"
VISIBLE-13586	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	205	js-literal	stampImgSec	latin	context-review	", removeView: function() { b = {}; this.off(); this.remove() } }), u = p.View.extend( { tagName: ""li"", className: <STRING>, events: function() { var a = {}; a[d.cgti + "" .selectSec""] = this.tapStamp; return"
VISIBLE-13587	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	209	js-literal	.selectSec	latin	context-review	".remove() } }), u = p.View.extend( { tagName: ""li"", className: ""stampImgSec"", events: function() { var a = {}; a[d.cgti + <STRING>] = this.tapStamp; return a }, initialize: function(a) { this.template = f.template($("
VISIBLE-13588	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	214	js-literal	#tempStampItem	latin	context-review	"{ var a = {}; a[d.cgti + "" .selectSec""] = this.tapStamp; return a }, initialize: function(a) { this.template = f.template($(<STRING>).text()) }, render: function() { this.$el.html(this.template( { model: this"
VISIBLE-13589	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	231	js-literal	selected	latin	technical-excluded	on(a) { a.preventDefault(); if (!d.isScrolled()) { var c = a.currentTarget.dataset.id; w(); $(a.currentTarget).addClass(<STRING>); b.stampId = c; k( {}) } }, removeView: function() { t
VISIBLE-13590	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	246	js-literal	.typeBtn	latin	context-review	"{}) } }, removeView: function() { this.off(); this.remove() } }), n = function(a) { a = a.tabType; $(<STRING>).removeClass(""on""); $(""#stampListMainWrapSec"").removeClass(); w(); var c = ""#usedStampBtn"", b"
VISIBLE-13591	js/quest/puellaHistoria/lastBattle/parts/GroupRaid/Stamp.js	246	js-literal	on	latin	formal-retained-review	"}, removeView: function() { this.off(); this.remove() } }), n = function(a) { a = a.tabType; $("".typeBtn"").removeClass(<STRING>); $(""#stampListMainWrapSec"").removeClass(); w(); var c = ""#usedStampBtn"", b = ""onUsed"","
