file	key	field	source	baseline_exists	dump_exists	baseline	pass8	dump	release	release_source
pieceSkillMap.json	201401	name	llm_or_other	true	false	"""フルスウィング・アデプト[Ⅲ]"""	"""全力挥击精通[Ⅲ]"""		全力挥击精通[Ⅲ]	llm_or_other
pieceSkillMap.json	201500	name	llm_or_other	true	false	"""アサルトブレイク[Ⅲ]"""	"""强袭破坏[Ⅲ]"""		强袭破坏[Ⅲ]	llm_or_other
pieceSkillMap.json	201501	name	llm_or_other	true	false	"""アサルトブレイク[Ⅲ]"""	"""强袭破坏[Ⅲ]"""		强袭破坏[Ⅲ]	llm_or_other
pieceSkillMap.json	201600	name	llm_or_other	true	false	"""アドレナリンラッシュ"""	"""肾上腺素爆发"""		肾上腺素爆发	llm_or_other
pieceSkillMap.json	201601	name	llm_or_other	true	false	"""アドレナリンラッシュ"""	"""肾上腺素爆发"""		肾上腺素爆发	llm_or_other
pieceSkillMap.json	201700	name	llm_or_other	true	false	"""アイズオンミー"""	"""注视我"""		注视我	llm_or_other
pieceSkillMap.json	201701	name	llm_or_other	true	false	"""アイズオンミー"""	"""注视我"""		注视我	llm_or_other
pieceSkillMap.json	201800	name	llm_or_other	true	false	"""デッドリーポイズン"""	"""致命剧毒"""		致命剧毒	llm_or_other
pieceSkillMap.json	201801	name	llm_or_other	true	false	"""デッドリーポイズン"""	"""致命剧毒"""		致命剧毒	llm_or_other
pieceSkillMap.json	201900	name	llm_or_other	true	false	"""ウェポンストライクアデプト[Ⅷ]"""	"""武装打击精通[Ⅷ]"""		武装打击精通[Ⅷ]	llm_or_other
pieceSkillMap.json	201901	name	llm_or_other	true	false	"""ウェポンストライクアデプト[Ⅷ]"""	"""武装打击精通[Ⅷ]"""		武装打击精通[Ⅷ]	llm_or_other
pieceSkillMap.json	202000	name	llm_or_other	true	false	"""グレートシールド"""	"""巨盾"""		巨盾	llm_or_other
pieceSkillMap.json	202001	name	llm_or_other	true	false	"""グレートシールド"""	"""巨盾"""		巨盾	llm_or_other
pieceSkillMap.json	202100	name	llm_or_other	true	false	"""エール・アデプト[Ⅶ]"""	"""声援精通[Ⅶ]"""		声援精通[Ⅶ]	llm_or_other
pieceSkillMap.json	202101	name	llm_or_other	true	false	"""エール・アデプト[Ⅶ]"""	"""声援精通[Ⅶ]"""		声援精通[Ⅶ]	llm_or_other
pieceSkillMap.json	202200	name	llm_or_other	true	false	"""アタックアップ・サークル[Ⅳ]"""	"""攻击提升光环[Ⅳ]"""		攻击提升光环[Ⅳ]	llm_or_other
pieceSkillMap.json	202300	shortDescription	llm_or_other	true	false	"""ドッペルダメージUP[Ⅷ] & マギアダメージUP[Ⅶ](自/1T)"""	"""Doppel伤害提升[Ⅷ] & Magia伤害提升[Ⅶ](自身/1T)"""		Doppel伤害提升[Ⅷ] & Magia伤害提升[Ⅶ](自身/1T)	llm_or_other
pieceSkillMap.json	202301	shortDescription	llm_or_other	true	false	"""ドッペルダメージUP[Ⅸ] & マギアダメージUP[Ⅷ](自/1T)"""	"""Doppel伤害提升[Ⅸ] & Magia伤害提升[Ⅷ](自身/1T)"""		Doppel伤害提升[Ⅸ] & Magia伤害提升[Ⅷ](自身/1T)	llm_or_other
pieceSkillMap.json	202600	name	llm_or_other	true	false	"""集結の好敵手"""	"""集结的劲敌"""		集结的劲敌	llm_or_other
pieceSkillMap.json	202600	shortDescription	llm_or_other	true	false	"""確率で挑発[88] & 確率でカウンター[88](自/1T)"""	"""概率挑衅[88] & 概率反击[88](自身/1T)"""		概率挑衅[88] & 概率反击[88](自身/1T)	llm_or_other
pieceSkillMap.json	202601	name	llm_or_other	true	false	"""集結の好敵手"""	"""集结的劲敌"""		集结的劲敌	llm_or_other
pieceSkillMap.json	202601	shortDescription	llm_or_other	true	false	"""確率で挑発[88] & 確率でカウンター[88](自/1T)"""	"""概率挑衅[88] & 概率反击[88](自身/1T)"""		概率挑衅[88] & 概率反击[88](自身/1T)	llm_or_other
pieceSkillMap.json	202700	name	llm_or_other	true	false	"""モノポライズドロー"""	"""独占抽取"""		独占抽取	llm_or_other
pieceSkillMap.json	202701	name	llm_or_other	true	false	"""モノポライズドロー"""	"""独占抽取"""		独占抽取	llm_or_other
pieceSkillMap.json	202800	name	llm_or_other	true	false	"""アディクトスレイヤー・アデプト[Ⅴ]"""	"""异常状态特攻精通[Ⅴ]"""		异常状态特攻精通[Ⅴ]	llm_or_other
pieceSkillMap.json	202800	shortDescription	llm_or_other	true	false	"""ダメージアップ状態[Ⅴ] & 敵状態異常時ダメージUP[Ⅳ]"""	"""伤害提升状态[Ⅴ] & 敌方处于异常状态时伤害提升[Ⅳ]"""		伤害提升状态[Ⅴ] & 敌方处于异常状态时伤害提升[Ⅳ]	llm_or_other
pieceSkillMap.json	202801	name	llm_or_other	true	false	"""アディクトスレイヤー・アデプト[Ⅵ]"""	"""异常状态特攻精通[Ⅵ]"""		异常状态特攻精通[Ⅵ]	llm_or_other
pieceSkillMap.json	202801	shortDescription	llm_or_other	true	false	"""ダメージアップ状態[Ⅵ] & 敵状態異常時ダメージUP[Ⅴ]"""	"""伤害提升状态[Ⅵ] & 敌方处于异常状态时伤害提升[Ⅴ]"""		伤害提升状态[Ⅵ] & 敌方处于异常状态时伤害提升[Ⅴ]	llm_or_other
pieceSkillMap.json	202900	name	llm_or_other	true	false	"""アディクトスイーパー[Ⅱ]"""	"""异常状态扫荡[Ⅱ]"""		异常状态扫荡[Ⅱ]	llm_or_other
pieceSkillMap.json	202901	name	llm_or_other	true	false	"""アディクトスイーパー[Ⅲ]"""	"""异常状态扫荡[Ⅲ]"""		异常状态扫荡[Ⅲ]	llm_or_other
pieceSkillMap.json	203000	name	llm_or_other	true	false	"""フェインフォーム"""	"""假动作"""		假动作	llm_or_other
pieceSkillMap.json	203001	name	llm_or_other	true	false	"""フェインフォーム"""	"""假动作"""		假动作	llm_or_other
pieceSkillMap.json	203100	name	llm_or_other	true	false	"""リミットブレイク"""	"""极限突破"""		极限突破	llm_or_other
pieceSkillMap.json	203101	name	llm_or_other	true	false	"""リミットブレイク"""	"""极限突破"""		极限突破	llm_or_other
pieceSkillMap.json	203200	name	llm_or_other	true	false	"""Tドッペル・アップ[Ⅷ]"""	"""T·Doppel提升[Ⅷ]"""		T·Doppel提升[Ⅷ]	llm_or_other
pieceSkillMap.json	203201	name	llm_or_other	true	false	"""Tドッペル・アップ[Ⅷ]"""	"""T·Doppel提升[Ⅷ]"""		T·Doppel提升[Ⅷ]	llm_or_other
pieceSkillMap.json	203300	name	llm_or_other	true	false	"""Aモラールブラスト・アデプト[Ⅴ]"""	"""A·士气Blast精通[Ⅴ]"""		A·士气Blast精通[Ⅴ]	llm_or_other
pieceSkillMap.json	203301	name	llm_or_other	true	false	"""Aモラールブラスト・アデプト[Ⅴ]"""	"""A·士气Blast精通[Ⅴ]"""		A·士气Blast精通[Ⅴ]	llm_or_other
pieceSkillMap.json	203400	name	llm_or_other	true	false	"""コンヴィクション"""	"""信念"""		信念	llm_or_other
pieceSkillMap.json	203401	name	llm_or_other	true	false	"""コンヴィクション"""	"""信念"""		信念	llm_or_other
pieceSkillMap.json	203500	name	llm_or_other	true	false	"""チャージステップ・アデプト[Ⅶ]"""	"""Charge步伐精通[Ⅶ]"""		Charge步伐精通[Ⅶ]	llm_or_other
pieceSkillMap.json	203501	name	llm_or_other	true	false	"""チャージステップ・アデプト[Ⅶ]"""	"""Charge步伐精通[Ⅶ]"""		Charge步伐精通[Ⅶ]	llm_or_other
pieceSkillMap.json	203600	name	llm_or_other	true	false	"""マナスプリング・ガード[XX]"""	"""魔力泉涌防御[XX]"""		魔力泉涌防御[XX]	llm_or_other
pieceSkillMap.json	203601	name	llm_or_other	true	false	"""マナスプリング・ガード[XX]"""	"""魔力泉涌防御[XX]"""		魔力泉涌防御[XX]	llm_or_other
pieceSkillMap.json	203700	name	llm_or_other	true	false	"""マナチャージ[XX]"""	"""魔力蓄积[XX]"""		魔力蓄积[XX]	llm_or_other
pieceSkillMap.json	203701	name	llm_or_other	true	false	"""マナチャージ[XX]"""	"""魔力蓄积[XX]"""		魔力蓄积[XX]	llm_or_other
pieceSkillMap.json	203800	name	llm_or_other	true	false	"""エンハンス・アップリフト[Ⅲ]"""	"""强化振奋[Ⅲ]"""		强化振奋[Ⅲ]	llm_or_other
pieceSkillMap.json	203800	shortDescription	llm_or_other	true	false	"""ダメージアップ状態[Ⅲ] & 攻撃力UP[Ⅱ] & 状態異常耐性UP[Ⅱ]"""	"""伤害提升状态[Ⅲ] & 攻击力提升[Ⅱ] & 异常状态耐性提升[Ⅱ]"""		伤害提升状态[Ⅲ] & 攻击力提升[Ⅱ] & 异常状态耐性提升[Ⅱ]	llm_or_other
pieceSkillMap.json	203801	name	llm_or_other	true	false	"""エンハンス・アップリフト[Ⅳ]"""	"""强化振奋[Ⅳ]"""		强化振奋[Ⅳ]	llm_or_other
pieceSkillMap.json	203801	shortDescription	llm_or_other	true	false	"""ダメージアップ状態[Ⅳ] & 攻撃力UP[Ⅲ] & 状態異常耐性UP[Ⅲ]"""	"""伤害提升状态[Ⅳ] & 攻击力提升[Ⅲ] & 异常状态耐性提升[Ⅲ]"""		伤害提升状态[Ⅳ] & 攻击力提升[Ⅲ] & 异常状态耐性提升[Ⅲ]	llm_or_other
pieceSkillMap.json	203900	name	llm_or_other	true	false	"""レジスト・シールド[Ⅱ]"""	"""抗性护盾[Ⅱ]"""		抗性护盾[Ⅱ]	llm_or_other
pieceSkillMap.json	203901	name	llm_or_other	true	false	"""レジスト・シールド[Ⅲ]"""	"""抗性护盾[Ⅲ]"""		抗性护盾[Ⅲ]	llm_or_other
pieceSkillMap.json	204000	name	llm_or_other	true	false	"""グロー・アデプト[Ⅲ]"""	"""成长精通[Ⅲ]"""		成长精通[Ⅲ]	llm_or_other
pieceSkillMap.json	204001	name	llm_or_other	true	false	"""グロー・アデプト[Ⅲ]"""	"""成长精通[Ⅲ]"""		成长精通[Ⅲ]	llm_or_other
pieceSkillMap.json	204100	name	llm_or_other	true	false	"""カウンタラクト"""	"""反制"""		反制	llm_or_other
pieceSkillMap.json	204101	name	llm_or_other	true	false	"""カウンタラクト"""	"""反制"""		反制	llm_or_other
pieceSkillMap.json	204200	name	llm_or_other	true	false	"""クリア・スピリット[Ⅲ]"""	"""澄澈精神[Ⅲ]"""		澄澈精神[Ⅲ]	llm_or_other
pieceSkillMap.json	204201	name	llm_or_other	true	false	"""クリア・スピリット[Ⅳ]"""	"""澄澈精神[Ⅳ]"""		澄澈精神[Ⅳ]	llm_or_other
pieceSkillMap.json	204300	name	llm_or_other	true	false	"""コンフィダント・アデプト[Ⅲ]"""	"""知己精通[Ⅲ]"""		知己精通[Ⅲ]	llm_or_other
pieceSkillMap.json	204300	shortDescription	llm_or_other	true	false	"""防御力UP[Ⅲ] & MP獲得量UP[Ⅲ] & 弱点属性で攻撃されたときMPUP[Ⅰ]"""	"""防御力提升[Ⅲ] & MP获得量提升[Ⅲ] & 受到克制属性攻击时MP提升[Ⅰ]"""		防御力提升[Ⅲ] & MP获得量提升[Ⅲ] & 受到克制属性攻击时MP提升[Ⅰ]	llm_or_other
pieceSkillMap.json	204301	name	llm_or_other	true	false	"""コンフィダント・アデプト[Ⅳ]"""	"""知己精通[Ⅳ]"""		知己精通[Ⅳ]	llm_or_other
pieceSkillMap.json	204301	shortDescription	llm_or_other	true	false	"""防御力UP[Ⅳ] & MP獲得量UP[Ⅳ] & 弱点属性で攻撃されたときMPUP[Ⅱ]"""	"""防御力提升[Ⅳ] & MP获得量提升[Ⅳ] & 受到克制属性攻击时MP提升[Ⅱ]"""		防御力提升[Ⅳ] & MP获得量提升[Ⅳ] & 受到克制属性攻击时MP提升[Ⅱ]	llm_or_other
pieceSkillMap.json	204400	name	llm_or_other	true	false	"""インテリジェンス・ライズ[Ⅱ] """	"""智力提升[Ⅱ]"""		智力提升[Ⅱ]	llm_or_other
pieceSkillMap.json	204401	name	llm_or_other	true	false	"""インテリジェンス・ライズ[Ⅲ] """	"""智力提升[Ⅲ]"""		智力提升[Ⅲ]	llm_or_other
pieceSkillMap.json	204500	name	llm_or_other	true	false	"""ディスクシャッフル"""	"""指令盘洗牌"""		指令盘洗牌	llm_or_other
pieceSkillMap.json	204501	name	llm_or_other	true	false	"""ディスクシャッフル"""	"""指令盘洗牌"""		指令盘洗牌	llm_or_other
pieceSkillMap.json	204600	name	llm_or_other	true	false	"""マナ・ブースト[Ⅸ]"""	"""魔力增幅[Ⅸ]"""		魔力增幅[Ⅸ]	llm_or_other
pieceSkillMap.json	204601	name	llm_or_other	true	false	"""マナ・ブースト[Ⅸ]"""	"""魔力增幅[Ⅸ]"""		魔力增幅[Ⅸ]	llm_or_other
pieceSkillMap.json	204700	name	llm_or_other	true	false	"""ネオ・マナアブソーブ[Ⅳ]"""	"""新·魔力吸收[Ⅳ]"""		新·魔力吸收[Ⅳ]	llm_or_other
pieceSkillMap.json	204701	name	llm_or_other	true	false	"""ネオ・マナアブソーブ[Ⅳ]"""	"""新·魔力吸收[Ⅳ]"""		新·魔力吸收[Ⅳ]	llm_or_other
pieceSkillMap.json	204800	name	llm_or_other	true	false	"""ヴェノム・スレイヤー[Ⅴ]"""	"""毒素杀手[Ⅴ]"""		毒素杀手[Ⅴ]	llm_or_other
pieceSkillMap.json	204801	name	llm_or_other	true	false	"""ヴェノム・スレイヤー[Ⅴ]"""	"""毒素杀手[Ⅴ]"""		毒素杀手[Ⅴ]	llm_or_other
pieceSkillMap.json	204900	name	llm_or_other	true	false	"""マナ・クリエイション[Ⅴ]"""	"""魔力创造[Ⅴ]"""		魔力创造[Ⅴ]	llm_or_other
pieceSkillMap.json	204901	name	llm_or_other	true	false	"""マナ・クリエイション[Ⅴ]"""	"""魔力创造[Ⅴ]"""		魔力创造[Ⅴ]	llm_or_other
pieceSkillMap.json	205000	name	llm_or_other	true	false	"""アミューズ・ブーシュ[Ⅴ]"""	"""开胃小点[Ⅴ]"""		开胃小点[Ⅴ]	llm_or_other
pieceSkillMap.json	205001	name	llm_or_other	true	false	"""アミューズ・ブーシュ[Ⅴ]"""	"""开胃小点[Ⅴ]"""		开胃小点[Ⅴ]	llm_or_other
pieceSkillMap.json	205100	name	llm_or_other	true	false	"""グラトン・ナイト[Ⅴ]"""	"""饕餮骑士[Ⅴ]"""		饕餮骑士[Ⅴ]	llm_or_other
pieceSkillMap.json	205101	name	llm_or_other	true	false	"""グラトン・ナイト[Ⅴ]"""	"""饕餮骑士[Ⅴ]"""		饕餮骑士[Ⅴ]	llm_or_other
placeSkillMap.json	29	shortDescription	llm_or_other	true	false	"""木属性のマギアダメージUP[Ⅱ]&攻撃力上昇[Ⅰ]"""	"""木属性Magia伤害提升[Ⅱ] & 攻击力提升[Ⅰ]"""		木属性Magia伤害提升[Ⅱ] & 攻击力提升[Ⅰ]	llm_or_other
placeSkillMap.json	31	shortDescription	llm_or_other	true	false	"""攻撃力上昇[Ⅰ]&ダメージカット[Ⅰ]"""	"""攻击力提升[Ⅰ] & 伤害削减[Ⅰ]"""		攻击力提升[Ⅰ] & 伤害削减[Ⅰ]	llm_or_other
placeSkillMap.json	32	shortDescription	llm_or_other	true	false	"""火属性のHP自動回復[Ⅲ]&防御力上昇[Ⅲ]"""	"""火属性HP自动回复[Ⅲ] & 防御力提升[Ⅲ]"""		火属性HP自动回复[Ⅲ] & 防御力提升[Ⅲ]	llm_or_other
placeSkillMap.json	33	shortDescription	llm_or_other	true	false	"""火属性の攻撃力上昇[Ⅰ]&Blast ダメージUP[Ⅰ]"""	"""火属性攻击力提升[Ⅰ] & Blast伤害提升[Ⅰ]"""		火属性攻击力提升[Ⅰ] & Blast伤害提升[Ⅰ]	llm_or_other
placeSkillMap.json	34	shortDescription	llm_or_other	true	false	"""木属性の攻撃力上昇[Ⅲ]&マギアダメージUP[Ⅱ]"""	"""木属性攻击力提升[Ⅲ] & Magia伤害提升[Ⅱ]"""		木属性攻击力提升[Ⅲ] & Magia伤害提升[Ⅱ]	llm_or_other
placeSkillMap.json	35	shortDescription	llm_or_other	true	false	"""木属性のHP自動回復[Ⅲ]&状態異常耐性UP[Ⅱ]"""	"""木属性HP自动回复[Ⅲ] & 异常状态耐性提升[Ⅱ]"""		木属性HP自动回复[Ⅲ] & 异常状态耐性提升[Ⅱ]	llm_or_other
placeSkillMap.json	91	shortDescription	llm_or_other	true	false	"""光属性の攻撃力上昇[Ⅰ]&防御力上昇[Ⅱ]"""	"""光属性攻击力提升[Ⅰ] & 防御力提升[Ⅱ]"""		光属性攻击力提升[Ⅰ] & 防御力提升[Ⅱ]	llm_or_other
placeSkillMap.json	92	shortDescription	llm_or_other	true	false	"""闇属性の攻撃力上昇[Ⅱ]&防御力上昇[Ⅰ]"""	"""暗属性攻击力提升[Ⅱ] & 防御力提升[Ⅰ]"""		暗属性攻击力提升[Ⅱ] & 防御力提升[Ⅰ]	llm_or_other
placeSkillMap.json	93	shortDescription	llm_or_other	true	false	"""木属性の攻撃力上昇[Ⅳ]"""	"""木属性攻击力提升[Ⅳ]"""		木属性攻击力提升[Ⅳ]	llm_or_other
placeSkillMap.json	94	shortDescription	llm_or_other	true	false	"""火属性の攻撃力上昇[Ⅳ]"""	"""火属性攻击力提升[Ⅳ]"""		火属性攻击力提升[Ⅳ]	llm_or_other
placeSkillMap.json	95	shortDescription	llm_or_other	true	false	"""水属性の攻撃力上昇[Ⅳ]"""	"""水属性攻击力提升[Ⅳ]"""		水属性攻击力提升[Ⅳ]	llm_or_other
sectionList.json	102101	areaDetailName	llm_or_other	true	false	"""新西区・町並み"""	"""新西区·街道"""		新西区·街道	llm_or_other
sectionList.json	102101	title	llm_or_other	true	false	"""ふたつの歩み"""	"""两条道路"""		两条道路	llm_or_other
sectionList.json	102101	message	llm_or_other	true	false	"""不思議な魔力反応？＠うい、どこで感知したのか＠教えてくれる？"""	"""不可思议的魔力反应？＠忧，你是在哪里感知到的？＠能告诉我吗？"""		不可思议的魔力反应？＠忧，你是在哪里感知到的？＠能告诉我吗？	llm_or_other
sectionList.json	102201	areaDetailName	llm_or_other	true	false	"""やちよの家・リビング"""	"""八千代家·客厅"""		八千代家·客厅	llm_or_other
sectionList.json	102201	title	llm_or_other	true	false	"""約束の少女たち"""	"""约定的少女们"""		约定的少女们	llm_or_other
sectionList.json	102201	message	llm_or_other	true	false	"""窓の鍵もちゃんとかけたし、＠あとは家を出るだけだけど…!!"""	"""窗户也好好锁上了，＠接下来只要出门就行了，可是……!!"""		窗户也好好锁上了，＠接下来只要出门就行了，可是……!!	llm_or_other
sectionList.json	102201	outline	llm_or_other	true	false	"""ういが気付いたのは謎の魔力反応。それは魔女ではなく、かつて敵だったウワサでもない新しいものだった。＠その反応を追いかけた先で、いろはたちみかづき荘の面々が出会ったのは、巨大な謎の敵。魔女という形容しかできない相手だったが、その正体は彼女たちにもわからなかった。＠残された謎はそれだけではない。倒したいろはの手首に現れたブレスレットが彼女を不安にさせた。＠一方、かつていろはたちと出会ったことがある“佐鳥かごめ”は、魔法少女のことを世間に伝えるために、ようやく筆を取って動き始めた。"""	"""忧察觉到一股神秘的魔力反应。它既不是魔女，也不是过去作为敌人的传闻，而是一种全新的存在。＠彩羽与三日月庄众人追踪反应，遇见了一个巨大的神秘敌人。虽然只能用“魔女”来形容，对方的真实身份却连她们也无法判断。＠谜团不止于此。打倒敌人后，彩羽手腕上出现了一只手环，令她深感不安。＠另一方面，曾与彩羽等人相遇的佐鸟笼目，为了向世人传达魔法少女的存在，终于提笔开始行动。"""		忧察觉到一股神秘的魔力反应。它既不是魔女，也不是过去作为敌人的传闻，而是一种全新的存在。＠彩羽与三日月庄众人追踪反应，遇见了一个巨大的神秘敌人。虽然只能用“魔女”来形容，对方的真实身份却连她们也无法判断。＠谜团不止于此。打倒敌人后，彩羽手腕上出现了一只手环，令她深感不安。＠另一方面，曾与彩羽等人相遇的佐鸟笼目，为了向世人传达魔法少女的存在，终于提笔开始行动。	llm_or_other
sectionList.json	102202	areaDetailName	llm_or_other	true	false	"""水名区・町並み"""	"""水名区·街道"""		水名区·街道	llm_or_other
sectionList.json	102202	title	llm_or_other	true	false	"""他が為の少女たち"""	"""为了他人的少女们"""		为了他人的少女们	llm_or_other
sectionList.json	102202	charaName	llm_or_other	true	false	"""七海 やちよ"""	"""七海八千代"""		七海八千代	llm_or_other
sectionList.json	102202	message	llm_or_other	true	false	"""どうせみふゆのことだから＠店屋物ばかりなんでしょうね"""	"""反正按美冬的性子，＠肯定净吃外卖吧。"""		反正按美冬的性子，＠肯定净吃外卖吧。	llm_or_other
sectionList.json	102202	outline	llm_or_other	true	false	"""神浜マギアユニオンの中心人物として、色々と懸念のあることを考えているいろは。もっぱらの悩みは自分の腕についた“ブレスレット”のことだった。＠ところが謎の魔法少女の魔力反応があったことを切っ掛けに状況は変わっていく。＠ブレスレットを手に入れた場所に戻って来ると謎の魔法少女に襲われるいろはたち。相手は何人も魔法少女を引き連れたグループで、筆頭にいた少女は“紅晴結菜”と“煌里ひかる”と名乗って去って行った。＠一方その頃、神浜には他の魔法少女たちも続々と神浜に集まっていた。"""	"""身为神滨Magia Union的核心人物，彩羽一直思考着种种令人担忧的问题，其中最困扰她的，是戴在手腕上的“手环”。＠然而，一名神秘魔法少女的魔力反应，让局势开始变化。＠彩羽等人回到获得手环的地方，却遭到神秘魔法少女袭击。对方率领着多名魔法少女，为首的两人自称“红晴结菜”与“煌里光”，随后离去。＠与此同时，更多来自其他地区的魔法少女也陆续聚集到神滨。"""		身为神滨Magia Union的核心人物，彩羽一直思考着种种令人担忧的问题，其中最困扰她的，是戴在手腕上的“手环”。＠然而，一名神秘魔法少女的魔力反应，让局势开始变化。＠彩羽等人回到获得手环的地方，却遭到神秘魔法少女袭击。对方率领着多名魔法少女，为首的两人自称“红晴结菜”与“煌里光”，随后离去。＠与此同时，更多来自其他地区的魔法少女也陆续聚集到神滨。	llm_or_other
sectionList.json	102203	areaDetailName	llm_or_other	true	false	"""栄区・広い公園"""	"""荣区·大型公园"""		荣区·大型公园	llm_or_other
sectionList.json	102203	title	llm_or_other	true	false	"""夢追いの少女たち"""	"""追逐梦想的少女们"""		追逐梦想的少女们	llm_or_other
sectionList.json	102203	charaName	llm_or_other	true	false	"""広江 ちはる"""	"""广江千春"""		广江千春	llm_or_other
sectionList.json	102203	message	llm_or_other	true	false	"""あれ、みんなの様子が…＠わたし何か変なこと言った…？"""	"""咦，大家的样子……＠我刚才说了什么奇怪的话吗……？"""		咦，大家的样子……＠我刚才说了什么奇怪的话吗……？	llm_or_other
sectionList.json	102203	outline	llm_or_other	true	false	"""二木市の魔法少女“プロミストブラッド”と衝突してから暫く。いろはとやちよはブレスレットの謎を解くために灯花たちが居る電波望遠鏡に向かい、ういたちは田舎から出てきた“時女静香”“広江ちはる”“土岐すなお”と共に、彼女たちが人混みを克服できるように神浜を案内していた。＠その中でういたちは、静香たちが“時女一族”という魔法少女のであることを知り、新たに発見した謎の敵を共に撃破する。一方のいろはたちも、灯花の分析の結果、ブレスレットについた石の正体に近付いていた。＠ところがその時、“魔法少女至上主義”に傾倒する魔法少女と、二木市の結菜とひかるが電波望遠鏡に迫っていた。"""	"""与二木市的魔法少女团体“Promised Blood”发生冲突后过了一段时间。彩羽与八千代为了查明手环之谜，前往灯花等人所在的电波望远镜；忧则与从乡下来到神滨的时女静香、广江千春、土岐沙绪一起行动，带她们游览神滨，帮助她们适应拥挤人群。＠过程中，忧等人得知静香她们属于名为“时女一族”的魔法少女集团，并共同击败了新发现的神秘敌人。另一边，经过灯花分析，彩羽她们也逐渐接近手环宝石的真相。＠可就在此时，信奉“魔法少女至上主义”的魔法少女，以及来自二木市的结菜与光，正逼近电波望远镜。"""		与二木市的魔法少女团体“Promised Blood”发生冲突后过了一段时间。彩羽与八千代为了查明手环之谜，前往灯花等人所在的电波望远镜；忧则与从乡下来到神滨的时女静香、广江千春、土岐沙绪一起行动，带她们游览神滨，帮助她们适应拥挤人群。＠过程中，忧等人得知静香她们属于名为“时女一族”的魔法少女集团，并共同击败了新发现的神秘敌人。另一边，经过灯花分析，彩羽她们也逐渐接近手环宝石的真相。＠可就在此时，信奉“魔法少女至上主义”的魔法少女，以及来自二木市的结菜与光，正逼近电波望远镜。	llm_or_other
sectionList.json	102204	title	llm_or_other	true	false	"""記す少女"""	"""记录的少女"""		记录的少女	llm_or_other
sectionList.json	102204	charaName	llm_or_other	true	false	"""御園 かりん"""	"""御园花凛"""		御园花凛	llm_or_other
sectionList.json	102204	message	llm_or_other	true	false	"""マ、マギウスの名前を出したら、＠急に怒りだしたの…"""	"""我、我只是提到Magius的名字，＠她就突然生气了……"""		我、我只是提到Magius的名字，＠她就突然生气了……	llm_or_other
sectionList.json	102204	outline	llm_or_other	true	false	"""ブレスレットを調べるため、電波望遠鏡を訪れていたいろはとやちよ。そこに現れたのは、魔法少女至上主義を信奉する“ネオマギウス”の“宮尾時雨“と“安積はぐむ”。ふたりは灯花とねむを浚おうとしたが、結菜を含むプロミストブラッドが現れ、鶴乃たちも時女一族を連れて現れた。＠大混戦の中、各グループが自動浄化システムを手に入れるために、強いエネルギーを求める理由を聞いたいろは。＠自分たちにとっても、自動浄化システムを世界に広げるために必要だと知ると、情報の出所であるキュゥべえに、みんなで話を聞くことを提案した。＠一方その頃、かりんは敵を前に窮地に立っていた。"""	"""彩羽与八千代为了调查手环来到电波望远镜。出现在她们面前的，是信奉魔法少女至上主义的“Neo-Magius”成员宫尾时雨与安积育梦。两人试图掳走灯花与音梦，Promised Blood的结菜等人却随即现身，鹤乃她们也带着时女一族赶到。＠在混战中，彩羽听见各集团为了获得自动净化系统，都需要寻找强大能量的理由。＠当她得知自己的阵营若想把自动净化系统推广至全世界，同样需要这股能量，便提议众人一起向情报来源丘比询问真相。＠与此同时，香春正独自面对敌人，陷入危机。"""		彩羽与八千代为了调查手环来到电波望远镜。出现在她们面前的，是信奉魔法少女至上主义的“Neo-Magius”成员宫尾时雨与安积育梦。两人试图掳走灯花与音梦，Promised Blood的结菜等人却随即现身，鹤乃她们也带着时女一族赶到。＠在混战中，彩羽听见各集团为了获得自动净化系统，都需要寻找强大能量的理由。＠当她得知自己的阵营若想把自动净化系统推广至全世界，同样需要这股能量，便提议众人一起向情报来源丘比询问真相。＠与此同时，香春正独自面对敌人，陷入危机。	llm_or_other
sectionList.json	102301	areaDetailName	llm_or_other	true	false	"""里見メディカルセンター"""	"""里见医疗中心"""		里见医疗中心	llm_or_other
sectionList.json	102301	title	llm_or_other	true	false	"""思惑モーモーファーム"""	"""各怀心思的哞哞牧场"""		各怀心思的哞哞牧场	llm_or_other
sectionList.json	102301	charaName	llm_or_other	true	false	"""御園 かりん"""	"""御园花凛"""		御园花凛	llm_or_other
