closure_id	path	stable_key	field	before	after	source_tier	review_status	machine_translated	evidence
DICT-00425	magica/js/libs/cardMagiaMap.json	90194	shortDescription	对全体敌人造成属性强化伤害& Charge后伤害UP(全体/5T)	对全体敌人造成属性强化伤害& Charge后伤害提升(全体/5T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00426	magica/js/libs/cardMagiaMap.json	90232	shortDescription	对单个敌人造成伤害[Ⅶ] & 防御力DOWN(单个敌人/3T) & Accele MP UP & 伤害UP(全体/3T)	对单个敌人造成伤害[Ⅶ] & 防御力下降(单个敌人/3T) & Accele MP提升 & 伤害提升(全体/3T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00427	magica/js/libs/cardMagiaMap.json	90249	shortDescription	对全体敌人造成伤害[Ⅶ]&状态异常耐性DOWN(全体/3T)&必定幻惑(全体敌人/1T)&防御DOWN(自己/1T)	对全体敌人造成伤害[Ⅶ]&状态异常耐性下降(全体/3T)&必定幻惑(全体敌人/1T)&防御下降(自己/1T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00428	magica/js/libs/cardMagiaMap.json	90258	shortDescription	对全体敌人造成伤害[Ⅷ]&状态异常耐性DOWN(全体/3T)&必定幻惑(全体敌人/1T)&防御DOWN(自己/1T)	对全体敌人造成伤害[Ⅷ]&状态异常耐性下降(全体/3T)&必定幻惑(全体敌人/1T)&防御下降(自己/1T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00429	magica/js/libs/cardMagiaMap.json	90259	shortDescription	对全体敌人造成伤害[Ⅷ] & 攻击力DOWN(全体/1T)	对全体敌人造成伤害[Ⅷ] & 攻击力下降(全体/1T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00430	magica/js/libs/cardMagiaMap.json	90299	shortDescription	对全体敌人造成伤害[Ⅵ]&状态异常耐性DOWN(全体/3T)&一定几率幻惑(全体敌人/1T)&防御DOWN(自己/1T)	对全体敌人造成伤害[Ⅵ]&状态异常耐性下降(全体/3T)&一定几率幻惑(全体敌人/1T)&防御下降(自己/1T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00431	magica/js/libs/cardMagiaMap.json	90325	shortDescription	对单个敌人造成伤害[Ⅶ] & 防御力DOWN(单个敌人/3T) & Accele MP UP & 伤害UP(全体/3T)	对单个敌人造成伤害[Ⅶ] & 防御力下降(单个敌人/3T) & Accele MP提升 & 伤害提升(全体/3T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00432	magica/js/libs/cardMagiaMap.json	90338	shortDescription	对敌方全体造成伤害[Ⅶ] & 状态异常耐性DOWN & 防御下降(敌方全体/3T)	对敌方全体造成伤害[Ⅶ] & 状态异常耐性下降 & 防御下降(敌方全体/3T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00433	magica/js/libs/cardMagiaMap.json	90344	shortDescription	对单个敌人造成伤害[Ⅶ] & 防御力DOWN & 状态异常耐性DOWN(单个敌人/3T) & 必定拘束(单个敌人/1T)	对单个敌人造成伤害[Ⅶ] & 防御力下降 & 状态异常耐性下降(单个敌人/3T) & 必定拘束(单个敌人/1T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00434	magica/js/libs/cardMagiaMap.json	90347	shortDescription	对敌方全体造成伤害[Ⅶ] & 状态异常耐性DOWN & 防御下降(敌方全体/3T)	对敌方全体造成伤害[Ⅶ] & 状态异常耐性下降 & 防御下降(敌方全体/3T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00435	magica/js/libs/cardMagiaMap.json	90349	shortDescription	对单个敌人造成属性强化伤害[Ⅶ] & 必定眩晕(单个敌人/1T) & 必定灼伤 & 攻击力DOWN(单个敌人/3T)	对单个敌人造成属性强化伤害[Ⅶ] & 必定眩晕(单个敌人/1T) & 必定灼伤 & 攻击力下降(单个敌人/3T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00436	magica/js/libs/cardMagiaMap.json	90360	shortDescription	对单个敌人造成伤害[Ⅴ] & 必定眩晕(单个敌人/1T) & 攻击力UP(自己/3T) & 解除减益(自己) 	对单个敌人造成伤害[Ⅴ] & 必定眩晕(单个敌人/1T) & 攻击力提升(自己/3T) & 解除减益(自己) 	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00437	magica/js/libs/cardMagiaMap.json	90364	shortDescription	对全体敌人造成属性强化伤害[Ⅶ] & Charge后伤害UP(全体/5T)	对全体敌人造成属性强化伤害[Ⅶ] & Charge后伤害提升(全体/5T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00438	magica/js/libs/cardMagiaMap.json	90369	shortDescription	对全体敌人造成属性强化伤害[Ⅶ] & 一定几率眩晕(全体敌人/1T) & 攻击力UP(自己/3T)	对全体敌人造成属性强化伤害[Ⅶ] & 一定几率眩晕(全体敌人/1T) & 攻击力提升(自己/3T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00439	magica/js/libs/cardMagiaMap.json	90371	shortDescription	对单个敌人造成伤害[Ⅶ] & 防御力DOWN(单个敌人/3T) & Accele MP UP & 伤害UP(全体/3T)	对单个敌人造成伤害[Ⅶ] & 防御力下降(单个敌人/3T) & Accele MP提升 & 伤害提升(全体/3T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00440	magica/js/libs/cardMagiaMap.json	90387	shortDescription	对敌方全体造成伤害[Ⅶ] & 防御DOWN(敌方全体/3T) & 伤害削减(我方全体/3T) & 全属性克制(自身/3T)	对敌方全体造成伤害[Ⅶ] & 防御下降(敌方全体/3T) & 伤害削减(我方全体/3T) & 全属性克制(自身/3T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00441	magica/js/libs/cardMagiaMap.json	90390	shortDescription	对敌方全体造成伤害[Ⅶ] & 防御DOWN(敌方全体/3T) & 伤害削减(我方全体/3T) & 全属性克制(自身/3T)	对敌方全体造成伤害[Ⅶ] & 防御下降(敌方全体/3T) & 伤害削减(我方全体/3T) & 全属性克制(自身/3T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00442	magica/js/libs/cardMagiaMap.json	90421	shortDescription	对敌方全体造成伤害[Ⅶ] & 异常状态耐性降低 & 攻击DOWN & 防御DOWN(敌方全体/5T)	对敌方全体造成伤害[Ⅶ] & 异常状态耐性下降 & 攻击下降 & 防御下降(敌方全体/5T)	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00443	magica/js/libs/cardMagiaMap.json	90452	shortDescription	对敌方全体造成伤害 & HP回复 & MP回复(自身) & Magia伤害提升 & 自身防御DOWN	对敌方全体造成伤害 & HP回复 & MP回复(自身) & Magia伤害提升 & 自身防御下降	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00444	magica/js/libs/cardSkillMap.json	10204	shortDescription	攻击力UP[Ⅶ] & 必定幻惑 & 状态异常解除	攻击力提升[Ⅶ] & 必定幻惑 & 状态异常解除	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00445	magica/js/libs/cardSkillMap.json	10205	shortDescription	攻击力UP[Ⅸ] & 必定幻惑 & 状态异常解除	攻击力提升[Ⅸ] & 必定幻惑 & 状态异常解除	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00446	magica/js/libs/cardSkillMap.json	10214	shortDescription	攻击力UP[Ⅶ] & 必定无视防御 & 必定回避无效	攻击力提升[Ⅶ] & 必定无视防御 & 必定回避无效	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00447	magica/js/libs/cardSkillMap.json	10215	shortDescription	攻击力UP[Ⅸ] & 必定无视防御 & 必定回避无效	攻击力提升[Ⅸ] & 必定无视防御 & 必定回避无效	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00448	magica/js/libs/cardSkillMap.json	10225	shortDescription	Blast伤害UP[Ⅸ] & Charge后伤害UP[Ⅵ] & Accele MPUP[Ⅶ]	Blast伤害提升[Ⅸ] & Charge后伤害提升[Ⅵ] & Accele MP提升[Ⅶ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00449	magica/js/libs/cardSkillMap.json	10235	shortDescription	攻击力UP[Ⅸ] & 回复MP[Ⅵ] & 解除减益	攻击力提升[Ⅸ] & 回复MP[Ⅵ] & 解除减益	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00450	magica/js/libs/cardSkillMap.json	10244	shortDescription	Blast伤害UP[Ⅷ] & 必定烧伤 & 必定回避无效	Blast伤害提升[Ⅷ] & 必定烧伤 & 必定回避无效	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00451	magica/js/libs/cardSkillMap.json	10245	shortDescription	Blast伤害UP[Ⅹ] & 必定烧伤 & 必定回避无效	Blast伤害提升[Ⅹ] & 必定烧伤 & 必定回避无效	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00452	magica/js/libs/cardSkillMap.json	10254	shortDescription	攻击力UP[Ⅶ] & 概率暴击[Ⅶ]	攻击力提升[Ⅶ] & 概率暴击[Ⅶ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00453	magica/js/libs/cardSkillMap.json	10255	shortDescription	攻击力UP[Ⅸ] & 概率暴击[Ⅸ]	攻击力提升[Ⅸ] & 概率暴击[Ⅸ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00454	magica/js/libs/cardSkillMap.json	10275	shortDescription	造成伤害UP[Ⅸ] & 回复HP[Ⅷ] & 防御力UP[Ⅸ]	造成伤害提升[Ⅸ] & 回复HP[Ⅷ] & 防御力提升[Ⅸ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00455	magica/js/libs/cardSkillMap.json	10284	shortDescription	攻击力UP[Ⅶ] & 水属性攻击力UP[Ⅶ]	攻击力提升[Ⅶ] & 水属性攻击力提升[Ⅶ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00456	magica/js/libs/cardSkillMap.json	10285	shortDescription	攻击力UP[Ⅸ] & 水属性攻击力UP[Ⅸ]	攻击力提升[Ⅸ] & 水属性攻击力提升[Ⅸ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00457	magica/js/libs/cardSkillMap.json	10295	shortDescription	攻击力UP[Ⅸ] & 概率暴击[Ⅸ] & 概率技能封印	攻击力提升[Ⅸ] & 概率暴击[Ⅸ] & 概率技能封印	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00458	magica/js/libs/cardSkillMap.json	10305	shortDescription	攻击力UP[Ⅸ] & Charge后伤害UP[Ⅹ] & 对魔女伤害上升[Ⅴ]	攻击力提升[Ⅸ] & Charge后伤害提升[Ⅹ] & 对魔女伤害上升[Ⅴ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00459	magica/js/libs/cardSkillMap.json	10314	shortDescription	攻击力UP[Ⅶ] & 状态异常解除 & 回复HP[Ⅶ]	攻击力提升[Ⅶ] & 状态异常解除 & 回复HP[Ⅶ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00460	magica/js/libs/cardSkillMap.json	10315	shortDescription	攻击力UP[Ⅸ] & 状态异常解除 & 回复HP[Ⅸ]	攻击力提升[Ⅸ] & 状态异常解除 & 回复HP[Ⅸ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00461	magica/js/libs/cardSkillMap.json	10324	shortDescription	攻击力UP[Ⅶ] & Charge盘伤害UP[Ⅶ] & 必定回避无效	攻击力提升[Ⅶ] & Charge盘伤害提升[Ⅶ] & 必定回避无效	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00462	magica/js/libs/cardSkillMap.json	10325	shortDescription	攻击力UP[Ⅸ] & Charge盘伤害UP[Ⅸ] & 必定回避无效	攻击力提升[Ⅸ] & Charge盘伤害提升[Ⅸ] & 必定回避无效	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00463	magica/js/libs/cardSkillMap.json	10334	shortDescription	攻击力UP[Ⅶ] & 木属性攻击力UP[Ⅴ] & Accele MPUP[Ⅴ]	攻击力提升[Ⅶ] & 木属性攻击力提升[Ⅴ] & Accele MP提升[Ⅴ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00464	magica/js/libs/cardSkillMap.json	10335	shortDescription	攻击力UP[Ⅸ] & 木属性攻击力UP[Ⅶ] & Accele MPUP[Ⅶ]	攻击力提升[Ⅸ] & 木属性攻击力提升[Ⅶ] & Accele MP提升[Ⅶ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00465	magica/js/libs/cardSkillMap.json	10344	shortDescription	攻击力UP[Ⅶ] & 幸存 & 必定保护同伴	攻击力提升[Ⅶ] & 幸存 & 必定保护同伴	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00466	magica/js/libs/cardSkillMap.json	10345	shortDescription	攻击力UP[Ⅸ] & 幸存 & 必定保护同伴	攻击力提升[Ⅸ] & 幸存 & 必定保护同伴	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00467	magica/js/libs/cardSkillMap.json	10354	shortDescription	攻击力UP[Ⅶ] & MP获得量UP[Ⅶ] & 必定魅惑	攻击力提升[Ⅶ] & MP获得量提升[Ⅶ] & 必定魅惑	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00468	magica/js/libs/cardSkillMap.json	10355	shortDescription	攻击力UP[Ⅸ] & MP获得量UP[Ⅸ] & 必定魅惑	攻击力提升[Ⅸ] & MP获得量提升[Ⅸ] & 必定魅惑	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00469	magica/js/libs/cardSkillMap.json	10364	shortDescription	攻击力UP[Ⅶ] & 防御力UP[Ⅶ] & 必定雾	攻击力提升[Ⅶ] & 防御力提升[Ⅶ] & 必定雾	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00470	magica/js/libs/cardSkillMap.json	10365	shortDescription	攻击力UP[Ⅸ] & 防御力UP[Ⅸ] & 必定雾	攻击力提升[Ⅸ] & 防御力提升[Ⅸ] & 必定雾	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00471	magica/js/libs/cardSkillMap.json	10374	shortDescription	造成伤害UP[Ⅶ] & Accele MPUP[Ⅶ] & 回复HP[Ⅲ]	造成伤害提升[Ⅶ] & Accele MP提升[Ⅶ] & 回复HP[Ⅲ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00472	magica/js/libs/cardSkillMap.json	10375	shortDescription	造成伤害UP[Ⅸ] & Accele MPUP[Ⅸ] & 回复HP[Ⅴ]	造成伤害提升[Ⅸ] & Accele MP提升[Ⅸ] & 回复HP[Ⅴ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00473	magica/js/libs/cardSkillMap.json	10384	shortDescription	攻击力UP[Ⅶ] & 回复MP & 必定魅惑	攻击力提升[Ⅶ] & 回复MP & 必定魅惑	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00474	magica/js/libs/cardSkillMap.json	10385	shortDescription	攻击力UP[Ⅸ] & 回复MP & 必定魅惑	攻击力提升[Ⅸ] & 回复MP & 必定魅惑	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00476	magica/js/libs/cardSkillMap.json	10395	shortDescription	攻击力UP[Ⅸ] & 伤害削减状态[Ⅸ]	攻击力提升[Ⅸ] & 伤害削减状态[Ⅸ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00477	magica/js/libs/cardSkillMap.json	10405	shortDescription	造成伤害UP[Ⅸ] & 状态异常解除 & 自身追击	造成伤害提升[Ⅸ] & 状态异常解除 & 自身追击	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00478	magica/js/libs/cardSkillMap.json	10415	shortDescription	攻击力UP[Ⅸ] & 敌方状态异常时伤害上升[Ⅵ] & 必定诅咒	攻击力提升[Ⅸ] & 敌方状态异常时伤害上升[Ⅵ] & 必定诅咒	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00479	magica/js/libs/cardSkillMap.json	10424	shortDescription	攻击力UP[Ⅶ] & Blast伤害UP[Ⅶ] & 回复HP[Ⅶ]	攻击力提升[Ⅶ] & Blast伤害提升[Ⅶ] & 回复HP[Ⅶ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
DICT-00480	magica/js/libs/cardSkillMap.json	10425	shortDescription	攻击力UP[Ⅸ] & Blast伤害UP[Ⅸ] & 回复HP[Ⅸ]	攻击力提升[Ⅸ] & Blast伤害提升[Ⅸ] & 回复HP[Ⅸ]	root-reviewed-official-cn-terminology	root-reviewed-approved	false	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2：Accele MPUP/Blast伤害UP/攻击力UP等旧式英文后缀为0命中；对应“提升/下降”术语在官方数据中大量存在。
