path	slot	category	base	main	pass	current	raw_expected	raw_status	semantic_expected	semantic_status	review_note
magica/template/test/backdoorList.html	39	pass_only	序言确认（来自ADV④）	序言确认（来自ADV④）	序章确认（从ADV④开始）	序章确认（从ADV④开始）	序章确认（从ADV④开始）	PASS	序章确认（从ADV④开始）	PASS	—
magica/template/test/backdoorList.html	80	pass_only	エラーコードを入力。	エラーコードを入力。	输入错误代码。	输入错误代码。	输入错误代码。	PASS	输入错误代码。	PASS	—
magica/template/test/backdoorList.html	81	pass_only	ツイートリンクを入力。	ツイートリンクを入力。	输入推文链接。	输入推文链接。	输入推文链接。	PASS	输入推文链接。	PASS	—
magica/template/test/backdoorList.html	84	pass_only	完了（TU999）	完了（TU999）	完成（TU999）	完成（TU999）	完成（TU999）	PASS	完成（TU999）	PASS	—
magica/template/test/backdoorList.html	85	pass_only	バトル①（TU010）	バトル①（TU010）	战斗①（TU010）	战斗①（TU010）	战斗①（TU010）	PASS	战斗①（TU010）	PASS	—
magica/template/test/backdoorList.html	86	pass_only	バトル②（TU010）	バトル②（TU010）	战斗②（TU010）	战斗②（TU010）	战斗②（TU010）	PASS	战斗②（TU010）	PASS	—
magica/template/test/backdoorList.html	87	pass_only	ガチャ（TU520）	ガチャ（TU520）	扭蛋（TU520）	扭蛋（TU520）	扭蛋（TU520）	PASS	扭蛋（TU520）	PASS	—
magica/template/test/backdoorList.html	88	pass_only	編成（TU550）	編成（TU550）	队伍编成（TU550）	队伍编成（TU550）	队伍编成（TU550）	PASS	队伍编成（TU550）	PASS	—
magica/template/gacha/GachaProbabilityPop.html	0	pass_only	出货率	出货率	掉落率	掉落率	掉落率	PASS	掉落率	PASS	—
magica/template/gacha/GachaProbabilityPop.html	12	dual_change	Pick up对象魔法少女	精选魔法少女	Pickup对象魔法少女	Pickup对象魔法少女	Pickup对象魔法少女	PASS	Pickup对象魔法少女	PASS	保留研究层术语：Pickup对象魔法少女
magica/template/gacha/GachaProbabilityPop.html	22	dual_change	Pick up对象记忆结晶	精选记忆结晶	Pickup对象记忆结晶	Pickup对象记忆结晶	Pickup对象记忆结晶	PASS	Pickup对象记忆结晶	PASS	保留研究层术语：Pickup对象记忆结晶
magica/template/etc/LawPopup.html	0	same_change	根据《特定商业交易法》显示	根据《特定商业交易法》的公示	根据《特定商业交易法》的公示	根据《特定商业交易法》的公示	根据《特定商业交易法》的公示	PASS	根据《特定商业交易法》的公示	PASS	—
magica/template/etc/LawPopup.html	1	same_change	根据“支付服务法第13条”显示	根据《资金结算法》第13条的公示	根据《资金结算法》第13条的公示	根据《资金结算法》第13条的公示	根据《资金结算法》第13条的公示	PASS	根据《资金结算法》第13条的公示	PASS	—
magica/template/etc/LawPopup.html	2	same_change	根据《特定商业交易法》显示	根据《特定商业交易法》的公示	根据《特定商业交易法》的公示	根据《特定商业交易法》的公示	根据《特定商业交易法》的公示	PASS	根据《特定商业交易法》的公示	PASS	—
magica/template/etc/LawPopup.html	3	pass_only	販売業者	販売業者	销售商	销售商	销售商	PASS	销售商	PASS	—
magica/template/etc/LawPopup.html	4	dual_change	安妮普莱克斯有限公司	&nbsp;&nbsp;Aniplex株式会社	&nbsp;&nbsp;安妮普莱克斯有限公司	&nbsp;&nbsp;安妮普莱克斯有限公司	&nbsp;&nbsp;安妮普莱克斯有限公司	PASS	&nbsp;&nbsp;安妮普莱克斯有限公司	PASS	—
magica/template/etc/LawPopup.html	5	pass_only	販売責任者	販売責任者	销售负责人	销售负责人	销售负责人	PASS	销售负责人	PASS	—
magica/template/etc/LawPopup.html	7	pass_only	本社	本社	公司总部	公司总部	公司总部	PASS	公司总部	PASS	—
magica/template/etc/LawPopup.html	8	pass_only	&nbsp;&nbsp;所在地：〒102-8353&nbsp;東京都千代田区六番町４番地５	&nbsp;&nbsp;所在地：〒102-8353&nbsp;東京都千代田区六番町４番地５	&nbsp;&nbsp;地址：〒102-8353&nbsp;东京都千代田区六番町4番地5	&nbsp;&nbsp;地址：〒102-8353&nbsp;东京都千代田区六番町4番地5	&nbsp;&nbsp;地址：〒102-8353&nbsp;东京都千代田区六番町4番地5	PASS	&nbsp;&nbsp;地址：〒102-8353&nbsp;东京都千代田区六番町4番地5	PASS	—
magica/template/etc/LawPopup.html	11	same_change	10:00-19:00 仅限工作日（不包括周末和节假日）	&nbsp;&nbsp;10:00～19:00，仅工作日（周末及节假日除外）	&nbsp;&nbsp;10:00～19:00，仅工作日（周末及节假日除外）	&nbsp;&nbsp;10:00～19:00，仅工作日（周末及节假日除外）	&nbsp;&nbsp;10:00～19:00，仅工作日（周末及节假日除外）	PASS	&nbsp;&nbsp;10:00～19:00，仅工作日（周末及节假日除外）	PASS	—
magica/template/etc/LawPopup.html	12	same_change	电话号码（导航拨号）：03-5211-7555	&nbsp;&nbsp;电话号码（导航拨号）：03-5211-7555	&nbsp;&nbsp;电话号码（导航拨号）：03-5211-7555	&nbsp;&nbsp;电话号码（导航拨号）：03-5211-7555	&nbsp;&nbsp;电话号码（导航拨号）：03-5211-7555	PASS	&nbsp;&nbsp;电话号码（导航拨号）：03-5211-7555	PASS	—
magica/template/etc/LawPopup.html	13	same_change	​ 营业时间：10:00-18:00​ 仅限平日（周六、周日、节假日、年末年初除外）	&nbsp;&nbsp;营业时间：10:00～18:00，仅工作日（周末、节假日及年末年初除外）	&nbsp;&nbsp;营业时间：10:00～18:00，仅工作日（周末、节假日及年末年初除外）	&nbsp;&nbsp;营业时间：10:00～18:00，仅工作日（周末、节假日及年末年初除外）	&nbsp;&nbsp;营业时间：10:00～18:00，仅工作日（周末、节假日及年末年初除外）	PASS	&nbsp;&nbsp;营业时间：10:00～18:00，仅工作日（周末、节假日及年末年初除外）	PASS	—
magica/template/etc/LawPopup.html	14	pass_only	販売価格	販売価格	销售价格	销售价格	销售价格	PASS	销售价格	PASS	—
magica/template/etc/LawPopup.html	15	same_change	​ 每次完成购买程序时，屏幕上都会显示该信息。消费税将显示为含税。	&nbsp;&nbsp;购买时将逐次在画面中显示。所示价格已含消费税。	&nbsp;&nbsp;购买时将逐次在画面中显示。所示价格已含消费税。	&nbsp;&nbsp;购买时将逐次在画面中显示。所示价格已含消费税。	&nbsp;&nbsp;购买时将逐次在画面中显示。所示价格已含消费税。	PASS	&nbsp;&nbsp;购买时将逐次在画面中显示。所示价格已含消费税。	PASS	—
magica/template/etc/LawPopup.html	17	same_change	通信过程中会产生数据包通信费用。	&nbsp;&nbsp;使用网络通信时会产生数据流量费用。	&nbsp;&nbsp;使用网络通信时会产生数据流量费用。	&nbsp;&nbsp;使用网络通信时会产生数据流量费用。	&nbsp;&nbsp;使用网络通信时会产生数据流量费用。	PASS	&nbsp;&nbsp;使用网络通信时会产生数据流量费用。	PASS	—
magica/template/etc/LawPopup.html	18	same_change	交货时间	交付时间	交付时间	交付时间	交付时间	PASS	交付时间	PASS	—
magica/template/etc/LawPopup.html	19	same_change	· 完成购买手续后，我们将立即交付产品。	&nbsp;&nbsp;完成购买手续后立即交付。	&nbsp;&nbsp;完成购买手续后立即交付。	&nbsp;&nbsp;完成购买手续后立即交付。	&nbsp;&nbsp;完成购买手续后立即交付。	PASS	&nbsp;&nbsp;完成购买手续后立即交付。	PASS	—
magica/template/etc/LawPopup.html	21	same_change	​ 付款时间和方式根据您使用的内容而有所不同。	&nbsp;&nbsp;付款时间及方式会因所使用的内容而异。	&nbsp;&nbsp;付款时间及方式会因所使用的内容而异。	&nbsp;&nbsp;付款时间及方式会因所使用的内容而异。	&nbsp;&nbsp;付款时间及方式会因所使用的内容而异。	PASS	&nbsp;&nbsp;付款时间及方式会因所使用的内容而异。	PASS	—
magica/template/etc/LawPopup.html	22	same_change	请检查相关内容提供商制定的使用条款。	&nbsp;&nbsp;请确认相应内容提供商规定的使用条款。	&nbsp;&nbsp;请确认相应内容提供商规定的使用条款。	&nbsp;&nbsp;请确认相应内容提供商规定的使用条款。	&nbsp;&nbsp;请确认相应内容提供商规定的使用条款。	PASS	&nbsp;&nbsp;请确认相应内容提供商规定的使用条款。	PASS	—
magica/template/etc/LawPopup.html	23	same_change	退货/换货	退货与更换	退货与更换	退货与更换	退货与更换	PASS	退货与更换	PASS	—
magica/template/etc/LawPopup.html	24	same_change	由于数字内容的性质，我们在确认购买后不接受退货或换货。	&nbsp;&nbsp;由于数字内容的特性，购买确认后不接受退货或更换。	&nbsp;&nbsp;由于数字内容的特性，购买确认后不接受退货或更换。	&nbsp;&nbsp;由于数字内容的特性，购买确认后不接受退货或更换。	&nbsp;&nbsp;由于数字内容的特性，购买确认后不接受退货或更换。	PASS	&nbsp;&nbsp;由于数字内容的特性，购买确认后不接受退货或更换。	PASS	—
magica/template/etc/LawPopup.html	26	same_change	如果您是未成年人，请在购买前征得您父母或其他法定代表人的同意。	&nbsp;&nbsp;若您是未成年人，请在取得监护人或其他法定代理人同意后购买。	&nbsp;&nbsp;若您是未成年人，请在取得监护人或其他法定代理人同意后购买。	&nbsp;&nbsp;若您是未成年人，请在取得监护人或其他法定代理人同意后购买。	&nbsp;&nbsp;若您是未成年人，请在取得监护人或其他法定代理人同意后购买。	PASS	&nbsp;&nbsp;若您是未成年人，请在取得监护人或其他法定代理人同意后购买。	PASS	—
magica/template/etc/LawPopup.html	27	pass_only	動作環境	動作環境	运行环境	运行环境	运行环境	PASS	运行环境	PASS	—
magica/template/etc/LawPopup.html	28	same_change	· 需要运行目标服务的Android设备、iOS设备或PC设备。	&nbsp;&nbsp;需要能够运行相应服务的Android设备、iOS设备或PC。	&nbsp;&nbsp;需要能够运行相应服务的Android设备、iOS设备或PC。	&nbsp;&nbsp;需要能够运行相应服务的Android设备、iOS设备或PC。	&nbsp;&nbsp;需要能够运行相应服务的Android设备、iOS设备或PC。	PASS	&nbsp;&nbsp;需要能够运行相应服务的Android设备、iOS设备或PC。	PASS	—
magica/template/etc/LawPopup.html	29	same_change	请查看各应用程序的官方网站了解运行环境。	&nbsp;&nbsp;运行环境请在各应用的官方网站确认。	&nbsp;&nbsp;运行环境请在各应用的官方网站确认。	&nbsp;&nbsp;运行环境请在各应用的官方网站确认。	&nbsp;&nbsp;运行环境请在各应用的官方网站确认。	PASS	&nbsp;&nbsp;运行环境请在各应用的官方网站确认。	PASS	—
magica/template/etc/LawPopup.html	31	same_change	使用服务时，请在购买前查看并同意《必定 使用条款》。	&nbsp;&nbsp;使用服务前请务必确认并同意使用条款后再购买。	&nbsp;&nbsp;使用服务前请务必确认并同意使用条款后再购买。	&nbsp;&nbsp;使用服务前请务必确认并同意使用条款后再购买。	&nbsp;&nbsp;使用服务前请务必确认并同意使用条款后再购买。	PASS	&nbsp;&nbsp;使用服务前请务必确认并同意使用条款后再购买。	PASS	—
magica/template/etc/LawPopup.html	32	same_change	根据“支付服务法第13条”显示	根据《资金结算法》第13条的公示	根据《资金结算法》第13条的公示	根据《资金结算法》第13条的公示	根据《资金结算法》第13条的公示	PASS	根据《资金结算法》第13条的公示	PASS	—
magica/template/etc/LawPopup.html	33	pass_only	発行業者	発行業者	发行方	发行方	发行方	PASS	发行方	PASS	—
magica/template/etc/LawPopup.html	34	dual_change	安妮普莱克斯有限公司	&nbsp;&nbsp;Aniplex株式会社	&nbsp;&nbsp;安妮普莱克斯有限公司	&nbsp;&nbsp;安妮普莱克斯有限公司	&nbsp;&nbsp;安妮普莱克斯有限公司	PASS	&nbsp;&nbsp;安妮普莱克斯有限公司	PASS	—
magica/template/etc/LawPopup.html	35	pass_only	&nbsp;&nbsp;東京都千代田区六番町4番地5	&nbsp;&nbsp;東京都千代田区六番町4番地5	&nbsp;&nbsp;东京都千代田区六番町4番地5	&nbsp;&nbsp;东京都千代田区六番町4番地5	&nbsp;&nbsp;东京都千代田区六番町4番地5	PASS	&nbsp;&nbsp;东京都千代田区六番町4番地5	PASS	—
magica/template/etc/LawPopup.html	36	pass_only	支払可能金額等	支払可能金額等	可支付金额等	可支付金额等	可支付金额等	PASS	可支付金额等	PASS	—
magica/template/etc/LawPopup.html	37	same_change	没有上限。	&nbsp;&nbsp;无上限。	&nbsp;&nbsp;无上限。	&nbsp;&nbsp;无上限。	&nbsp;&nbsp;无上限。	PASS	&nbsp;&nbsp;无上限。	PASS	—
magica/template/etc/LawPopup.html	38	pass_only	有効期間	有効期間	有效期	有效期	有效期	PASS	有效期	PASS	—
magica/template/etc/LawPopup.html	39	same_change	没有最后期限。	&nbsp;&nbsp;无有效期限制。	&nbsp;&nbsp;无有效期限制。	&nbsp;&nbsp;无有效期限制。	&nbsp;&nbsp;无有效期限制。	PASS	&nbsp;&nbsp;无有效期限制。	PASS	—
magica/template/etc/LawPopup.html	40	same_change	咨询处	咨询窗口	咨询窗口	咨询窗口	咨询窗口	PASS	咨询窗口	PASS	—
magica/template/etc/LawPopup.html	41	same_change	电子邮件地址：support@magireco.com	&nbsp;&nbsp;邮箱：support@magireco.com	&nbsp;&nbsp;邮箱：support@magireco.com	&nbsp;&nbsp;邮箱：support@magireco.com	&nbsp;&nbsp;邮箱：support@magireco.com	PASS	&nbsp;&nbsp;邮箱：support@magireco.com	PASS	—
magica/template/etc/LawPopup.html	42	same_change	营业时间 10:00-19:00 仅平日（周末及节假日除外）	&nbsp;&nbsp;服务时间：10:00～19:00，仅工作日（周末及节假日除外）	&nbsp;&nbsp;服务时间：10:00～19:00，仅工作日（周末及节假日除外）	&nbsp;&nbsp;服务时间：10:00～19:00，仅工作日（周末及节假日除外）	&nbsp;&nbsp;服务时间：10:00～19:00，仅工作日（周末及节假日除外）	PASS	&nbsp;&nbsp;服务时间：10:00～19:00，仅工作日（周末及节假日除外）	PASS	—
magica/template/etc/LawPopup.html	43	pass_only	使用場所	使用場所	使用范围	使用范围	使用范围	PASS	使用范围	PASS	—
magica/template/etc/LawPopup.html	44	same_change	​ 可以在本服务内使用。	&nbsp;&nbsp;可在本服务内使用。	&nbsp;&nbsp;可在本服务内使用。	&nbsp;&nbsp;可在本服务内使用。	&nbsp;&nbsp;可在本服务内使用。	PASS	&nbsp;&nbsp;可在本服务内使用。	PASS	—
magica/template/etc/LawPopup.html	45	same_change	但是，它只能在购买的平台内使用：iOS 版本、Google play 版本和 DMM GAMES 版本。	&nbsp;&nbsp;但仅可在iOS版、Google Play版或DMM GAMES版中各自购买时所使用的平台内使用。	&nbsp;&nbsp;但仅可在iOS版、Google Play版或DMM GAMES版中各自购买时所使用的平台内使用。	&nbsp;&nbsp;但仅可在iOS版、Google Play版或DMM GAMES版中各自购买时所使用的平台内使用。	&nbsp;&nbsp;但仅可在iOS版、Google Play版或DMM GAMES版中各自购买时所使用的平台内使用。	PASS	&nbsp;&nbsp;但仅可在iOS版、Google Play版或DMM GAMES版中各自购买时所使用的平台内使用。	PASS	—
magica/template/etc/LawPopup.html	47	same_change	(1) 购买后，我们不提供退款，除非资金结算法允许退款。	&nbsp;&nbsp;（1）除《资金结算法》规定可退款的情形外，购买后不予退款。	&nbsp;&nbsp;（1）除《资金结算法》规定可退款的情形外，购买后不予退款。	&nbsp;&nbsp;（1）除《资金结算法》规定可退款的情形外，购买后不予退款。	&nbsp;&nbsp;（1）除《资金结算法》规定可退款的情形外，购买后不予退款。	PASS	&nbsp;&nbsp;（1）除《资金结算法》规定可退款的情形外，购买后不予退款。	PASS	—
magica/template/etc/LawPopup.html	48	same_change	（2）15岁以下的人士，每月购买Magia宝石的限额为5,000日元（含税），16岁至17岁的人士，每月购买Magia宝石的限额为30,000日元（含税）。	&nbsp;&nbsp;（2）15岁及以下用户每月购买Magia石的上限为5,000日元（含税），16～17岁用户为30,000日元（含税）。	&nbsp;&nbsp;（2）15岁及以下用户每月购买Magia石的上限为5,000日元（含税），16～17岁用户为30,000日元（含税）。	&nbsp;&nbsp;（2）15岁及以下用户每月购买Magia石的上限为5,000日元（含税），16～17岁用户为30,000日元（含税）。	&nbsp;&nbsp;（2）15岁及以下用户每月购买Magia石的上限为5,000日元（含税），16～17岁用户为30,000日元（含税）。	PASS	&nbsp;&nbsp;（2）15岁及以下用户每月购买Magia石的上限为5,000日元（含税），16～17岁用户为30,000日元（含税）。	PASS	—
magica/template/etc/LawPopup.html	49	same_change	​ ​ *如果使用DMM GAMES版本，则转换为DMM点数1点数=1日元	&nbsp;&nbsp;&nbsp;&nbsp;※使用DMM GAMES版时，按1 DMM点数＝1日元换算。	&nbsp;&nbsp;&nbsp;&nbsp;※使用DMM GAMES版时，按1 DMM点数＝1日元换算。	&nbsp;&nbsp;&nbsp;&nbsp;※使用DMM GAMES版时，按1 DMM点数＝1日元换算。	&nbsp;&nbsp;&nbsp;&nbsp;※使用DMM GAMES版时，按1 DMM点数＝1日元换算。	PASS	&nbsp;&nbsp;&nbsp;&nbsp;※使用DMM GAMES版时，按1 DMM点数＝1日元换算。	PASS	—
magica/template/etc/LawPopup.html	50	same_change	(3) Magia宝石不得转让或出借给第三方。	&nbsp;&nbsp;（3）Magia石不得转让、出借给第三方。	&nbsp;&nbsp;（3）Magia石不得转让、出借给第三方。	&nbsp;&nbsp;（3）Magia石不得转让、出借给第三方。	&nbsp;&nbsp;（3）Magia石不得转让、出借给第三方。	PASS	&nbsp;&nbsp;（3）Magia石不得转让、出借给第三方。	PASS	—
magica/template/etc/LawPopup.html	51	same_change	（4）其他事项请参阅使用条款。	&nbsp;&nbsp;（4）其他事项请参阅使用条款。	&nbsp;&nbsp;（4）其他事项请参阅使用条款。	&nbsp;&nbsp;（4）其他事项请参阅使用条款。	&nbsp;&nbsp;（4）其他事项请参阅使用条款。	PASS	&nbsp;&nbsp;（4）其他事项请参阅使用条款。	PASS	—
magica/template/etc/LawPopup.html	52	same_change	如何查看未使用余额	未使用余额的确认方式	未使用余额的确认方式	未使用余额的确认方式	未使用余额的确认方式	PASS	未使用余额的确认方式	PASS	—
magica/template/etc/LawPopup.html	53	same_change	点击“魔法纪录 魔法少女 小圆魔法外传”应用程序中“主页”屏幕上的“Magia 石头”字段，即可在出现的“购买 Magia 石头”屏幕中查看它。	&nbsp;&nbsp;可在《魔法纪录 魔法少女小圆外传》应用内“HOME”画面上方点击所持Magia石栏，并在出现的“购买Magia石”画面中确认。	&nbsp;&nbsp;可在《魔法纪录 魔法少女小圆外传》应用内“HOME”画面上方点击所持Magia石栏，并在出现的“购买Magia石”画面中确认。	&nbsp;&nbsp;可在《魔法纪录 魔法少女小圆外传》应用内“HOME”画面上方点击所持Magia石栏，并在出现的“购买Magia石”画面中确认。	&nbsp;&nbsp;可在《魔法纪录 魔法少女小圆外传》应用内“HOME”画面上方点击所持Magia石栏，并在出现的“购买Magia石”画面中确认。	PASS	&nbsp;&nbsp;可在《魔法纪录 魔法少女小圆外传》应用内“HOME”画面上方点击所持Magia石栏，并在出现的“购买Magia石”画面中确认。	PASS	—
magica/template/etc/LawPopup.html	54	pass_only	利用規約	利用規約	使用条款	使用条款	使用条款	PASS	使用条款	PASS	—
magica/template/etc/LawPopup.html	55	same_change	请参阅“魔法纪录 魔法少女 魔法小圆外传”的使用条款。	&nbsp;&nbsp;请参阅《魔法纪录 魔法少女小圆外传》使用条款。	&nbsp;&nbsp;请参阅《魔法纪录 魔法少女小圆外传》使用条款。	&nbsp;&nbsp;请参阅《魔法纪录 魔法少女小圆外传》使用条款。	&nbsp;&nbsp;请参阅《魔法纪录 魔法少女小圆外传》使用条款。	PASS	&nbsp;&nbsp;请参阅《魔法纪录 魔法少女小圆外传》使用条款。	PASS	—
magica/template/etc/LawPopup.html	56	same_change	“使用条款”查看。	&nbsp;&nbsp;可在应用内“TOP页面”＞“使用条款”中确认。	&nbsp;&nbsp;可在应用内“TOP页面”＞“使用条款”中确认。	&nbsp;&nbsp;可在应用内“TOP页面”＞“使用条款”中确认。	&nbsp;&nbsp;可在应用内“TOP页面”＞“使用条款”中确认。	PASS	&nbsp;&nbsp;可在应用内“TOP页面”＞“使用条款”中确认。	PASS	—
