item_id	maintenance_layer_type	maintenance_table	source_key	source_line	source_text	current_cn	path_prefix	declared_product_paths	product_target_paths	match_count	match_status	context_snippets	application_allowed
LOW-MT-01800	全局原文映射	i18n/frontend-strings.tsv	e7dc01855fd46c6685a73ca2	120	通信環境の良い所で再度お試しください。	请在网络状况良好的环境下重试。		"js/_common/ajaxControl.js
js/top/TopPage.js"	"js/_common/ajaxControl.js
js/top/TopPage.js"	4	exact-current-runtime-literal	"js/_common/ajaxControl.js:5:385 e(),c.androidKeyStop=!0,new c.PopupClass({title:""通信错误"",popupId:""resultCodeError"",content:""⟦请在网络状况良好的环境下重试。⟧"",decideBtnText:""重新加载"",canClose:!1},null,function(){f(""#resultCodeError .decideBtn"").on(c.
js/_common/ajaxControl.js:9:36 (),c.androidKeyStop=!0,new c.PopupClass({title:""通信错误"",↵popupId:""resultCodeError"",content:""⟦请在网络状况良好的环境下重试。⟧"",decideBtnText:""重新加载"",canClose:!1},null,function(){f(""#resultCodeError .decideBtn"").on(c.
js/_common/ajaxControl.js:12:161 ndroidKeyStop=!0,""-""==a?new c.PopupClass({title:""通信错误"",popupId:""resultCodeError"",content:""⟦请在网络状况良好的环境下重试。⟧"",decideBtnText:""重新加载"",canClose:!1},null,C):new c.PopupClass({title:""意外错误"",popupId:""result"	true
LOW-MT-01801	全局原文映射	i18n/frontend-strings.tsv	e7e57883a66f77a2e3db12f5	1619	前回ダメージ	上次伤害		template/regularEvent/groupBattle/RegularEventGroupBattleBoss.html	template/regularEvent/groupBattle/RegularEventGroupBattleBoss.html	1	exact-current-runtime-literal	"template/regularEvent/groupBattle/RegularEventGroupBattleBoss.html:55:40 ↵      </div>↵      <div class=""beforeDamageWrap"">↵        <div class=""title gbFontWhite"">⟦上次伤害⟧</div>↵        <div class=""value gbFontImgS""> <% if (battleDetailModel.lastDamage) {  %> <"	true
LOW-MT-01804	全局原文映射	i18n/frontend-strings.tsv	e838360c7d78c4fa184a88ca	1023	結果発表	结果发表		js/view/arena/ArenaTopView.js	js/view/arena/ArenaTopView.js	1	exact-current-runtime-literal	"js/view/arena/ArenaTopView.js:10:45 shopId=d.shopId);g||(c.rankMatchModel.status=↵""counting"",c.rankMatchModel.limitTitleText=""⟦结果发表⟧"",e=a.eventArenaRankMatch.aggregationEndAt,h="""",c.rankMatchModel.userRank=""---"");a=b.getDa"	true
LOW-MT-01805	全局原文映射	i18n/frontend-strings.tsv	e842111e82c01396f85ce00c	1438	ミラーズコイン×	镜币×		template/arena/ArenaResult.html	template/arena/ArenaResult.html	1	exact-current-runtime-literal	"template/arena/ArenaResult.html:225:76 !-- フリーランク -->↵						<img src=""/magica/resource/image_web/common/icon/icon_arenacoin.png"">⟦镜币×⟧<span class=""coinNum""><%= battleData.freeResult.getCoin %></span>↵					</div>↵				<% } %>↵"	true
LOW-MT-01807	全局原文映射	i18n/frontend-strings.tsv	e8a84d294752e718a79c13c3	391	機種変更の前に	更换机型前		"js/_common/nativeCommand.js
js/_common/nativeCommand2.js"	"js/_common/nativeCommand.js
js/_common/nativeCommand2.js"	2	exact-current-runtime-literal	"js/_common/nativeCommand.js:13:394 可以在主页画面切换魔法少女的服装""},{type:0,title:""设置转移用密码"",text:""事先设置转移用密码后@即使设备损坏也能转移数据""},{type:0,title:""⟦更换机型前⟧"",text:""请把转移用 ID 记录下来@并别忘了设置密码""},{type:0,↵title:""Charge 圆盘"",text:""连续使用 Charge 圆盘@可以积攒充能，造成
js/_common/nativeCommand2.js:263:15 设置转移用密码"",↵      text: ""事先设置转移用密码后@即使设备损坏也能转移数据""↵    },↵    {↵      type: 0,↵      title: ""⟦更换机型前⟧"",↵      text: ""请把转移用 ID 记录下来@并别忘了设置密码""↵    },↵    {↵      type: 0,↵      title: ""Charge 圆"	true
LOW-MT-01808	全局原文映射	i18n/frontend-strings.tsv	e8acfdc7240c5be8d6b03ab4	334	ポイント	点数		"js/event/EventWitch/parts/TopNativeMain.js
js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js"	"js/event/EventWitch/parts/TopNativeMain.js
js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js"	2	exact-current-runtime-literal	"js/event/EventWitch/parts/TopNativeMain.js:5:114 rowserBtn"").text());this.$el.html(this.template({model:{btnNo:this.model.pointId,btnName:""⟦点数⟧""+this.index}}));return this},events:function(){var a={};a[e.cgti+"" #pointBtn""]=this.tapPo
js/quest/puellaHistoria/lastBattle/parts/SingleRaid/NativeMain.js:5:122 n"").text());var a=this.model;this.$el.html(this.template({model:{btnNo:a.pointId,btnName:""⟦点数⟧""+a.dayId}}));return this},events:function(){var a={};a[c.cgti+"" #pointBtn""]=this.tapPoint"	true
LOW-MT-01809	全局原文映射	i18n/frontend-strings.tsv	e8c4d0cc51298cabe88acdc7	1422	ミラーズPt+	镜界Pt+		template/arena/ArenaFreeRank.html	template/arena/ArenaFreeRank.html	1	exact-current-runtime-literal	"template/arena/ArenaFreeRank.html:68:38 ""firstNumber""><%= nomberOfWin %></span>/7连胜↵				</p>↵				<p class=""bonusPoint arenaColor"">⟦镜界Pt+⟧<%= consectiveBonus %></p>↵			</div>↵			<% } %>↵↵			<!-- 次の鏡層までのPt表示 -->↵			<%↵				// 残りポイ"	true
LOW-MT-01810	全局原文映射	i18n/frontend-strings.tsv	e91f2483446ac767b133635e	1641	引き継ぎチャージ数	继承Charge数		template/regularEvent/groupBattle/RegularEventGroupBattleResult.html	template/regularEvent/groupBattle/RegularEventGroupBattleResult.html	1	exact-current-runtime-literal	"template/regularEvent/groupBattle/RegularEventGroupBattleResult.html:68:45 ltParamTakeOverCharge"" class=""resultFrame03"">↵        <div class=""resultTitle fontResult"">⟦继承Charge数⟧</div> <% if (!isSimulate) { %> <div class=""resultValue fontResult""><%= resultModel.takeOv"	true
LOW-MT-01811	全局原文映射	i18n/frontend-strings.tsv	e9222aaaaf499a473b31faa7	1639	バトル評価ボーナス	战斗评价加成		template/regularEvent/groupBattle/RegularEventGroupBattleResult.html	template/regularEvent/groupBattle/RegularEventGroupBattleResult.html	1	exact-current-runtime-literal	"template/regularEvent/groupBattle/RegularEventGroupBattleResult.html:60:45 esultParamBattleBonus"" class=""resultFrame02"">↵        <div class=""resultTitle fontResult"">⟦战斗评价加成⟧</div>↵        <div class=""resultValue fontResult"">x<%= resultModel.battleBonus %></div>↵ "	true
LOW-MT-01812	全局原文映射	i18n/frontend-strings.tsv	e942765d0b64e30faef5f428	899	終了確認	结束确认		js/_common/router.js	js/_common/router.js	1	exact-current-runtime-literal	"js/_common/router.js:6:454 cation.hash)setTimeout(function(){a.androidKeyForceStop=!1},500),new a.PopupClass({title:""⟦结束确认⟧"",content:""要退出游戏吗?"",closeBtnText:""取消"",↵decideBtnText:""结束""}),a.doc.getElementById(""popupAre"	true
LOW-MT-01813	全局原文映射	i18n/frontend-strings.tsv	e9531a449149343737e335f8	1369	/20文字	/20字		template/event/storyraid/EventStoryRaidBoss.html	template/event/storyraid/EventStoryRaidBoss.html	1	exact-current-runtime-literal	"template/event/storyraid/EventStoryRaidBoss.html:82:55 commentNotis c_red"">不能使用表情符号</span>↵		<div class=""textCount""><span id=""textCount"">0</span>⟦/20字⟧</div><br>↵		<div class=""btn TE se_cancel b_white popupCloseBtn commentCancel""><span class"	true
LOW-MT-01814	全局原文映射	i18n/frontend-strings.tsv	e9941800a8aca67bb13544f8	1051	このアイテムは現在購入できません。\x3cbr\x3e少し時間を空けてから、\x3cbr\x3eアプリの再起動をお試しください。	该道具当前无法购买。\x3cbr\x3e请稍等片刻,\x3cbr\x3e并尝试重启应用。		js/view/purchase/PurchasePopupPartView.js	js/view/purchase/PurchasePopupPartView.js	1	exact-current-runtime-literal	"js/view/purchase/PurchasePopupPartView.js:2:182 )if(""hold""==this.model.purchaseStatus){var c=this.parentView,d;new a.PopupClass({content:""⟦该道具当前无法购买。\x3cbr\x3e请稍等片刻,\x3cbr\x3e并尝试重启应用。⟧"",closeBtnText:""确定"",exClass:""purchaseError"",popupType:""typeC""},null,null,function(){c.nati"	true
LOW-MT-01815	全局原文映射	i18n/frontend-strings.tsv	e9b22096d9f9b5c0de541638	101	デスティニージェム変換	命运宝石转换		"js/chara/CharaEquip.js
js/view/item/ItemListPartView.js
js/view/item/ItemSalePopupView.js"	"js/chara/CharaEquip.js
js/view/item/ItemListPartView.js
js/view/item/ItemSalePopupView.js"	5	exact-current-runtime-literal	"js/chara/CharaEquip.js:12:193 nt:!0}),e.lbView.model.set(b),h.getBaseData(a.getNativeObj()))}),new a.PopupClass({title:""⟦命运宝石转换⟧"",popupType:""typeE"",exClass:""itemSalePop""}),a.doc.getElementById(""popupArea"").getElementsB
js/view/item/ItemListPartView.js:4:438 opupContainer=new c({model:this.model},function(){a.modelSet()});new b.PopupClass({title:""⟦命运宝石转换⟧"",popupType:""typeE"",exClass:""itemSalePop""});b.doc.getElementById(""popupArea"").getElementsB
js/view/item/ItemListPartView.js:5:128 ionPopupHandler:function(){var a=this,c=$(""#saleCaution"").text();new b.PopupClass({title:""⟦命运宝石转换⟧"",popupType:""typeA"",content:c,exClass:""saleCautionPop"",decideBtnText:""确定"",decideBtnEvent:f"	true
LOW-MT-01816	全局原文映射	i18n/frontend-strings.tsv	e9cb8f4606544573711e75ef	945	を使用して\x3cbr\x3e	来\x3cbr\x3e		js/chara/CharaEquip.js	js/chara/CharaEquip.js	1	exact-current-runtime-literal	"js/chara/CharaEquip.js:7:335 rap""),""hide"");var e=new a.PopupClass({title:""魔力解放确认"",content:""\x3cp\x3e""+(g?""纯真宝石"":""宝石"")+""⟦来\x3cbr\x3e⟧""+f+""进行魔力解放。\x3cbr\x3e确定吗?\x3cp\x3e"",closeBtnText:""取消"",decideBtnText:""确定"",param:{width:""49"	true
LOW-MT-01817	全局原文映射	i18n/frontend-strings.tsv	e9d075c2c040adc8c9fa8714	104	受け取り期限を過ぎているため\x3cbr\x3e対象のミッション報酬を受け取ることはできません	已超过领取期限\x3cbr\x3e无法领取对应的任务奖励		"js/regularEvent/groupBattle/RegularEventGroupBattleTop.js
js/view/mission/MissionTopListView.js
js/view/mission/MissionTopView.js"	"js/regularEvent/groupBattle/RegularEventGroupBattleTop.js
js/view/mission/MissionTopListView.js
js/view/mission/MissionTopView.js"	5	exact-current-runtime-literal	"js/regularEvent/groupBattle/RegularEventGroupBattleTop.js:14:401 gth||window.isLocal&&window.isBrowser&&2>Object.keys(e).length?new a.PopupClass({content:""⟦已超过领取期限\x3cbr\x3e无法领取对应的任务奖励⟧"",closeBtnText:""确定"",popupType:""typeC"",exClass:""missionPop""},↵null,null,r):new a.PopupClass
js/view/mission/MissionTopListView.js:5:329 gth||window.isLocal&&window.isBrowser&&2>Object.keys(a).length?new b.PopupClass({content:""⟦已超过领取期限\x3cbr\x3e无法领取对应的任务奖励⟧"",closeBtnText:""确定"",popupType:""typeC"",exClass:""missionPop""},null,null,c):m?(f.ajaxPost(b.l
js/view/mission/MissionTopView.js:26:305 gth||window.isLocal&&window.isBrowser&&2>Object.keys(b).length?new a.PopupClass({content:""⟦已超过领取期限\x3cbr\x3e无法领取对应的任务奖励⟧"",closeBtnText:""确定"",popupType:""typeC"",exClass:""missionPop""},null,null,g):(new a.PopupClass"	true
LOW-MT-01818	全局原文映射	i18n/frontend-strings.tsv	e9d0f51b4c5a9c9cb0b00287	854	RPを回復しました。	RP已回复。		js/event/raid/view/EventRaidRpCureView.js	js/event/raid/view/EventRaidRpCureView.js	1	exact-current-runtime-literal	"js/event/raid/view/EventRaidRpCureView.js:56:25 a), new b.PopupClass(↵            {↵              title: ""RP回复药"",↵              content: ""⟦RP已回复。⟧"",↵              popupType: ""typeE"",↵              exClass: ""rpCureAfter"",↵              c"	true
LOW-MT-01819	全局原文映射	i18n/frontend-strings.tsv	e9dea649673337ee1b2fcce6	1542	イノセント・ジェムは貴重なアイテムです。	纯真宝石是珍贵的道具。		template/chara/CharaLimitBreakParts.html	template/chara/CharaLimitBreakParts.html	1	exact-current-runtime-literal	"template/chara/CharaLimitBreakParts.html:86:23 ap"" class=""flexBox se_tabs"">↵		<div class=""checkBox""></div>↵		<div>↵			<div class=""c_red"">⟦纯真宝石是珍贵的道具。⟧</div>真的确定吗?↵		</div>↵	</div>↵</script>↵"	true
LOW-MT-01820	全局原文映射	i18n/frontend-strings.tsv	e9fcf9e21b29f58d55435b13	986	前回集計時の圏内まであと：	距上次统计圈内还差:		js/view/user/MyProfilePopup.js	js/view/user/MyProfilePopup.js	1	exact-current-runtime-literal	"js/view/user/MyProfilePopup.js:5:65 s&&(c=d.bottomForces-t,0>↵c&&(c=0));a.doc.getElementById(""totalForcesRequire"").innerHTML=""⟦距上次统计圈内还差:⟧""+c}a.doc.getElementById(""totalForcesRanking"").innerHTML=b};window.isLocal?require([""text!"	true
LOW-MT-01821	全局原文映射	i18n/frontend-strings.tsv	ea1e850ecc25a24302b9fdd7	1291	マップへ戻る	返回地图		template/quest/puellaHistoria/lastBattle/GroupRaid.html	template/quest/puellaHistoria/lastBattle/GroupRaid.html	1	exact-current-runtime-literal	"template/quest/puellaHistoria/lastBattle/GroupRaid.html:13:36 dBtn"" class=""toSingleRaidBtn sb_gold_01 se_decide TE"">↵    <span class=""b_screen""></span> ⟦返回地图⟧↵  </div>↵  <div id=""groupRaidHelp"" class=""mb_white se_tabs TE"">↵    <span class=""b_screen"	true
LOW-MT-01822	全局原文映射	i18n/frontend-strings.tsv	ea1f916e29bb6c605e34b3c7	744	特別編	特别篇		js/event/dailytower/EventDailyTowerTop.js	js/event/dailytower/EventDailyTowerTop.js	1	exact-current-runtime-literal	"js/event/dailytower/EventDailyTowerTop.js:30:2 );m==Number(m+r.questNum-1)&&(r.quest=""DAILYTOWERTYPE\x3dENDLESSCHALLENGE""==r.parameter?↵""⟦特别篇⟧"":""BATTLE\x3cbr /\x3e""+m);e.questNum[e.difficultyList[l]]=m+r.questNum;g.push(r)}else g.pu"	true
LOW-MT-01823	全局原文映射	i18n/frontend-strings.tsv	ea52381549900f791f28d452	1661	日目戦績	日战绩		template/regularEvent/groupBattle/RegularEventGroupCommon.html	template/regularEvent/groupBattle/RegularEventGroupCommon.html	1	exact-current-runtime-literal	"template/regularEvent/groupBattle/RegularEventGroupCommon.html:55:166 FontWhite""><%=""<%= _.escape(userName) %\>""%> <span id=""logDay"" class=""gbFontWhite""></span>⟦日战绩⟧</div>↵	<div id=""battleLogListWrap"">↵		<div id=""battleLogList"" class=""logList""></div>↵	</d"	true
LOW-MT-01824	全局原文映射	i18n/frontend-strings.tsv	ea5cd1ad9d4bf3016bdc0da0	782	チャレンジクエストが\x3cbr\x3e解放されました。	挑战关卡\x3cbr\x3e已解放。		js/event/EventWitch/page/Top.js	js/event/EventWitch/page/Top.js	1	exact-current-runtime-literal	"js/event/EventWitch/page/Top.js:8:10 on(){d.isOpenChallengePopup&&new a.PopupClass({popupType:""typeC"",title:""挑战关卡解放"",↵content:""⟦挑战关卡\x3cbr\x3e已解放。⟧"",closeBtnText:""关闭""},null,null,null)}})},100)};c&&""canPlay""==c.termStatus?Number(localStor"	true
LOW-MT-01825	全局原文映射	i18n/frontend-strings.tsv	ea995be0cc57fa9244fce584	518	クリア	通关		"template/arena/ArenaHistory.html
template/user/AnnounceTemp.html"	"template/arena/ArenaHistory.html
template/user/AnnounceTemp.html"	2	exact-current-runtime-literal	"template/arena/ArenaHistory.html:131:64 _01 se_cancel"">粘贴</div -->↵	<div id=""replayInputClearBtn"" class=""TE sb_gold_01 se_cancel"">⟦通关⟧</div>↵</script>↵
template/user/AnnounceTemp.html:172:94 pan class=""TE debugClearBtn sb_gold_01 se_decide"" style=""position: absolute;right: 50px;"">⟦通关⟧</span>↵</div>↵<% } %>↵"	true
LOW-MT-01826	全局原文映射	i18n/frontend-strings.tsv	eaab5764bb6a65af5589fe27	190	が装備中です。	正在装备。		"template/memoria/MemoriaEquip.html
template/memoria/PieceArchive.html
template/memoria/UserMemoriaList.html"	"template/memoria/MemoriaEquip.html
template/memoria/PieceArchive.html
template/memoria/UserMemoriaList.html"	4	exact-current-runtime-literal	"template/memoria/MemoriaEquip.html:161:63 ze:20px;line-height:36px;"">↵		在编成中的队伍里，<span class='c_pink'><%='<%= cardName %\>'%></span>⟦正在装备。⟧<br>↵		<span class=""c_pink""><%='<%= cardName %\>'%></span>卸下装备后<br>↵		<span class=""c_pink""
template/memoria/PieceArchive.html:83:35 quipPop"">↵	<p style=""font-size:20px;line-height:36px;"">↵		在编成中的队伍里，<%='<%= cardName %\>'%>⟦正在装备。⟧<br>↵		<%='<%= cardName %\>'%>卸下装备后<br>↵		<%='<%= targetName %\>'%>要装备吗？↵	</p>↵</script>↵↵
template/memoria/UserMemoriaList.html:77:35 quipPop"">↵	<p style=""font-size:20px;line-height:36px;"">↵		在编成中的队伍里，<%='<%= cardName %\>'%>⟦正在装备。⟧<br>↵		<%='<%= cardName %\>'%>卸下装备后<br>↵		<%='<%= targetName %\>'%>要装备吗？↵	</p>↵</script>↵↵"	true
LOW-MT-01827	全局原文映射	i18n/frontend-strings.tsv	ead3e95d74aaba3a9042a138	1512	1カ月あたりの限度額は15歳以下が5,000	每月限额为15岁以下5,000		template/purchase/PurchaseTemps.html	template/purchase/PurchaseTemps.html	1	exact-current-runtime-literal	"template/purchase/PurchaseTemps.html:2:2 type=""text/template"" id=""birthCheckFirst"" class=""birthCheckFirst""> 购买付费道具需要年龄认证。<br><br>↵	⟦每月限额为15岁以下5,000⟧<% if(platform != ""DMM""){ %>日元,16〜17岁<br><% }else{ %>DMM点数,<br>16〜17岁<% } %>↵	为30,000<% if"	true
LOW-MT-01828	全局原文映射	i18n/frontend-strings.tsv	eb143907a2431f40d7573b09	684	時代を進める	推进时代		js/quest/puellaHistoria/MirrorPartsView.js	js/quest/puellaHistoria/MirrorPartsView.js	1	exact-current-runtime-literal	"js/quest/puellaHistoria/MirrorPartsView.js:7:123 upClass({title:c.overview.title,content:c.overview.text,img:c.overview.img,decideBtnText:""⟦推进时代⟧"",decideBtnEvent:function(){var a=new z({endCallback:function(){location.href=c.toUrl}});d"	true
LOW-MT-01829	全局原文映射	i18n/frontend-strings.tsv	eb3e25beea76e349c949714a	796	"\x3coption value\x3d""0""\x3e▼ コメントを選ぶ\x3c/option\x3e"	"\x3coption value\x3d""0""\x3e▼ 选择留言\x3c/option\x3e"		js/event/EventWalpurgis/parts/GroupRaid/Stamp.js	js/event/EventWalpurgis/parts/GroupRaid/Stamp.js	1	exact-current-runtime-literal	"js/event/EventWalpurgis/parts/GroupRaid/Stamp.js:3:357 Item(""eventWalpurgisUsedComment""),c=JSON.parse(A);$(""#commentSec .commentSelect"").append('⟦\x3coption value\x3d""0""\x3e▼ 选择留言\x3c/option\x3e⟧');f.each(c.commentList,function(a,c,b){c="""";m==a&&(c=""selected"");a='\x3coption value\x3d"""	true
LOW-MT-01830	全局原文映射	i18n/frontend-strings.tsv	eb6f683e929dfa1d7fb4c63e	1622	キモチ戦の挑戦回数が回復しました。	心魔战的挑战次数已回复。		template/regularEvent/groupBattle/RegularEventGroupBattleBoss.html	template/regularEvent/groupBattle/RegularEventGroupBattleBoss.html	1	exact-current-runtime-literal	"template/regularEvent/groupBattle/RegularEventGroupBattleBoss.html:93:57 >'%>↵</script>↵<!-- キモチ戦回復ポップ -->↵<script type=""text/template"" id=""dailyResultPartsTemp""> ⟦心魔战的挑战次数已回复。⟧<br>↵	前日每日伤害↵	<span class=""gbFontImgS"">↵	<%='<% _.forEach(String(dailyDamage).split(""""),fu"	true
LOW-MT-01832	全局原文映射	i18n/frontend-strings.tsv	ec52728814f59e070f444d6c	1627	】グレードに達しました！	】等级达成!		template/regularEvent/groupBattle/RegularEventGroupBattleBoss.html	template/regularEvent/groupBattle/RegularEventGroupBattleBoss.html	1	exact-current-runtime-literal	"template/regularEvent/groupBattle/RegularEventGroupBattleBoss.html:154:44 		var gradeText = gradeTextArr.join("""");↵			%>↵			<div class=""textGrade"">【<%= gradeText %>⟦】等级达成!⟧</div>↵			<% if (nextGp) { %>↵			<div class=""textPoint1"">距下一等级所需GP为</div>↵			<div class=""t"	true
LOW-MT-01835	全局原文映射	i18n/frontend-strings.tsv	ece8cc798d0f6458d10902ea	1439	◆ ランキング	◆ 排行榜		template/arena/ArenaReward.html	template/arena/ArenaReward.html	1	exact-current-runtime-literal	"template/arena/ArenaReward.html:34:11 			<% }); %>↵						</div>↵					</div>↵					<!-- <div id=""rankingRankupRewards"">↵						<h3>⟦◆ 排行榜⟧</h3>↵						<div class=""flowWrap"">↵							<% _.each(ranking,function(model,index){ %>↵				"	true
LOW-MT-01836	全局原文映射	i18n/frontend-strings.tsv	ed024eda6438aca997f2aed5	1090	レンタルメモリアセット	租用记忆结晶套装		js/memoria/MemoriaSetEquip.js	js/memoria/MemoriaSetEquip.js	1	exact-current-runtime-literal	"js/memoria/MemoriaSetEquip.js:6:399 SON(),e=0,l=b.rentalPieceData.rentalPieceSetList.length;e<l;){for(var d={setNum:e+1,name:""⟦租用记忆结晶套装⟧""+(e+1)},h=1;5>h;h++)d[""piece""+h]=a[e][""piece""+h],d[""piece""+h].level=a[e][""pieceLevel""+h],"	true
LOW-MT-01837	全局原文映射	i18n/frontend-strings.tsv	ed28e7b5e9fea03ba4680cec	463	開始予定です。	预定开始。		js/view/arena/ArenaTopView.js	js/view/arena/ArenaTopView.js	2	exact-current-runtime-literal	"js/view/arena/ArenaTopView.js:18:319 "",popupType:""typeC""}):new b.PopupClass({title:""镜界排名"",content:""今日对战次数已达上限。\x3cbr\x3e正赛""+c+""⟦预定开始。⟧"",closeBtnText:""确定"",popupType:""typeC""}):""final""===this.ranking.rankingEventStatus&&new b.P
js/view/arena/ArenaTopView.js:19:417 PopupClass({title:""镜界排名结果统计中"",content:""镜界排行榜结果统计中。\x3cbr\x3e统计期间无法进行镜界对战。\x3cbr\x3e正赛""+a+""⟦预定开始。⟧"",closeBtnText:""确定"",popupType:""typeC""})):""isOver""===this.ranking.rankingEventStatus&&↵new "	true
LOW-MT-01839	全局原文映射	i18n/frontend-strings.tsv	eda0ca84fecdf19670ccc8c3	171	入手順	获得顺序		"js/memoria/MemoriaEquip.js
js/view/memoria/MemoriaComposeTopCardListView.js
js/view/memoria/PieceArchiveView.js"	"js/memoria/MemoriaEquip.js
js/view/memoria/MemoriaComposeTopCardListView.js
js/view/memoria/PieceArchiveView.js
js/view/memoria/UserMemoriaListView.js"	4	exact-current-runtime-literal	"js/memoria/MemoriaEquip.js:1:476 .split("" ""),z={rank:""按稀有度"",level:""按等级"",hp:""按 HP"",atk:""按 ATK"",def:""按 DEF"",lb:""界限突破顺序"",get:""⟦获得顺序⟧""},F=[""TOWER"",""DAILYTOWER"",↵""BRANCH"",""SINGLERAID""],G=[""EXTERMINATION""],n,l,H=p.View.extend
js/view/memoria/MemoriaComposeTopCardListView.js:1:309 .split("" ""),l={rank:""按稀有度"",level:""按等级"",hp:""按 HP"",atk:""按 ATK"",def:""按 DEF"",lb:""界限突破顺序"",get:""⟦获得顺序⟧""};return n.View.extend({events:function(){var b={};b[a.cgti+"" #useMaterialResetBtn""]=this
js/view/memoria/PieceArchiveView.js:1:386 .split("" ""),w={rank:""按稀有度"",level:""按等级"",hp:""按 HP"",atk:""按 ATK"",def:""按 DEF"",lb:""界限突破顺序"",get:""⟦获得顺序⟧""};g.Model.extend();var d;u=g.View.extend({events:function(){var b={};b[a.cgti+"" #ascPanel"	true
LOW-MT-01840	全局原文映射	i18n/frontend-strings.tsv	edd46a00bd949463f4b6adfa	1656	挑戦回数	挑战次数		template/regularEvent/groupBattle/RegularEventGroupBattleUser.html	template/regularEvent/groupBattle/RegularEventGroupBattleUser.html	1	exact-current-runtime-literal	"template/regularEvent/groupBattle/RegularEventGroupBattleUser.html:92:44 e"">↵		<%='<%= model.totalDamage %\>'%>↵	</div>↵	<div class=""battleCountTitle gbFontWhite"">⟦挑战次数⟧</div>↵↵	<%='<% var cnt = model.remainBattleCount; %\>'%>↵	<%='<% var max = info.eventMast"	true
LOW-MT-01841	全局原文映射	i18n/frontend-strings.tsv	edf5cc76c1b14a63616ce088	504	第四の結界	第四结界		"js/regularEvent/extermination/RegularEventExterminationBattleSelect.js
js/regularEvent/extermination/RegularEventExterminationFormation.js"	"js/regularEvent/extermination/RegularEventExterminationBattleSelect.js
js/regularEvent/extermination/RegularEventExterminationFormation.js"	2	exact-current-runtime-literal	"js/regularEvent/extermination/RegularEventExterminationBattleSelect.js:2:16 iew"".split("" ""),function(h,m,b,q,g,B,C,w,x,D,y){var e,n,l,k,v,u,z=[""第一结界"",↵""第二结界"",""第三结界"",""⟦第四结界⟧"",""终之结界""],d,G=m.View.extend({events:function(){var a={};a[b.cgti+"" #stageRetireBtn""]=this.
js/regularEvent/extermination/RegularEventExterminationFormation.js:21:480 myAttributeId""+this.index],forces:a[""enemyForces""+this.index],name:[""第一结界"",""第二结界"",""第三结界"",""⟦第四结界⟧"",""终之结界""][this.index-↵1]}},resetBtn:function(a){a.preventDefault();b.isScrolled()||(a=func"	true
LOW-MT-01842	全局原文映射	i18n/frontend-strings.tsv	ee24eb87d0d5a0fc1a1fc42a	612	&nbsp;&nbsp;結果	&nbsp;&nbsp;结果		js/campaign/quiz/CampaignQuizTop.js	js/campaign/quiz/CampaignQuizTop.js	1	exact-current-runtime-literal	"js/campaign/quiz/CampaignQuizTop.js:106:68 e + ""&nbsp;&nbsp;挑战中"";↵          a.doc.getElementById(""resultTtl"").innerHTML = b.title + ""⟦&nbsp;&nbsp;结果⟧"";↵          for (var c = b.firstClearReward, b = b.completeReward, c = c.split(""_""), e = "	true
LOW-MT-01845	全局原文映射	i18n/frontend-strings.tsv	ee58e1427ca363212f9ba29f	1017	"<p class=""nomatch commonFrame4"">現在対戦可能な相手がいません<br>しばらくしてから再度来場ください</p>"	"<p class=""nomatch commonFrame4"">现在没有可以对战的对手<br>请稍后再来</p>"		js/view/arena/ArenaRankingView.js	js/view/arena/ArenaRankingView.js	1	exact-current-runtime-literal	"js/view/arena/ArenaRankingView.js:66:62 rap"").appendChild(d)↵      }↵      else c.doc.getElementById(""matchingWrap"").innerHTML = '⟦<p class=""nomatch commonFrame4"">现在没有可以对战的对手<br>请稍后再来</p>⟧'↵    },↵    removeHandler: function()↵    {↵      this.trigger(""removeView"");↵      this."	true
LOW-MT-01846	全局原文映射	i18n/frontend-strings.tsv	ee642f85014a89efa5c45c99	1461	所持金	持有金额		template/card/ComposeTop.html	template/card/ComposeTop.html	1	exact-current-runtime-literal	"template/card/ComposeTop.html:28:10 kWrap"" class=""hide""></div>↵    <span id=""runBtn""></span>↵    <div id=""hasRiche"">↵      <p>⟦持有金额⟧</p>↵      <span class=""riche""><%= gameUser.riche %></span>↵    </div>↵    <div id=""costRi"	true
LOW-MT-01847	全局原文映射	i18n/frontend-strings.tsv	ee70d5eaaa74cb0874dc376f	657	受取済	已领取		js/user/MyPage.js	js/user/MyPage.js	1	exact-current-runtime-literal	"js/user/MyPage.js:46:460 messageType?new a.PopupClass({title:""确认"",content:""未能领取活动礼物。[""+{INVALID:""兑换码错误"",DUPLICATE:""⟦已领取⟧"",OUT_OF_TERM:""领取期外""}[b.messageType]+↵""]"",closeBtnText:""确定""}):new a.PopupClass({title:""确认"""	true
