dictionary	pointer	original_text	final_cn	action	source_tier	source_path	risk
itemList.json	/1161/name	謹賀新年★4魔法少女兑换券	谨贺新年★4魔法少女兑换券	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/兎にも角にも謹賀新年/name_ja;/兎にも角にも謹賀新年/name_zh	medium
itemList.json	/1161/shortDescription	謹賀新年★4魔法少女兑换券	谨贺新年★4魔法少女兑换券	replaced	2_wiki_component	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\wiki_authority\wiki-data\data\memoria.json#/兎にも角にも謹賀新年/name_ja;/兎にも角にも謹賀新年/name_zh	medium
itemList.json	/1286/description	可使用1次周年纪念★4魔法少女1体必得10連扭蛋的券	可使用1次周年纪念★4魔法少女1体必得10连扭蛋的券	replaced	1_official_cn_dump_component	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA10_TICKET/name;/itemList.json/GACHA10_TICKET/shortDescription	medium
itemList.json	/1302/shortDescription	第2部登場★4魔法少女必得扭蛋券	第2部登场★4保底魔法少女扭蛋券	replaced	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/SPECIAL_GACHA_494_TICKET/description	medium
itemList.json	/781/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/782/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/783/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/784/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/785/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/786/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/787/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/788/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/789/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/792/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/793/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/794/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/795/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/796/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/797/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/798/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/799/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/800/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/801/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/802/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/803/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/804/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/805/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/806/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/807/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/808/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/809/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/810/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/811/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/812/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/813/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/814/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/815/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/816/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/817/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/818/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/819/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/820/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/821/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/822/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/823/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/824/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/825/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/826/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/827/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/828/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/829/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/830/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/831/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/832/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/833/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/834/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/835/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/836/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/837/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/838/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/839/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/841/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/842/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/843/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/844/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/845/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/846/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/847/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/848/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/849/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/850/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/851/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/852/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/853/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/854/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/855/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/856/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/857/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/858/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/859/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/860/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/861/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/862/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/863/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/864/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/865/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/866/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/867/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/869/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/870/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/871/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/872/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/873/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/874/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/875/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/876/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/877/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/878/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/879/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/880/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/881/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/882/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/883/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/884/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/885/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
itemList.json	/886/description	「调整屋硬币」的兑换道具	在「调整专家币」中用于兑换的道具	official_same_record_alignment	1_official_cn_dump_same_record	A:\magireco_cn_dump_20221010_decrypted_json\authority\authority.json#/itemList.json/GACHA_FREEBIE_343_MEDAL	high
