protected_id	master_record_id	protection_origin	authority_rank	source_bucket	source_tier	scope	file	business_key_type	business_key	source_locator	locator_sha256	field	protected_value	value_sha256	identity_sha256	review_status	authority_status	evidence_path_or_key	expected_count	record_sha256
AUTH-02208	MT-13140	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4011101	4011101		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	bd6a56f686d2bbf10dce9769f528e2a211d194be8794031e5eb838056c92c6b8	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0597;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		799b2966ecdd5fd68913032c6da43c192bfc5ce2e69423677710e77651421860
AUTH-02209	MT-13141	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4011103	4011103		shortDescription	Magia伤害提升[Ⅱ]	fc0a468c63507a48a1cea3ae7ea6d25e6eb4c9dea51039fcd66d0145711b5b9d	717db9a660381fdb4d0e6dd888602ae2c2c46a8faf8764d8bd8459785ac60007	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0598;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription		19b2134eee10d5ca8e7ecd2da7d8d9cdaaba1241a8707c9a9814324a9bf65aae
AUTH-02210	MT-13142	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4011104	4011104		shortDescription	Accele MP提升[Ⅱ]	071dd640064ae052cd2e908b33fd758f565c018a0dcec15ace5de7010e1c375c	d398c423840cf8ef15dbb481c958fc310e743e149ca95762e6e945b27051ded4	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0599;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\025543d3-0d4c-11eb-8560-52540079ea6c_001.json/userCharaList/1/chara/enhancementCellList/12/emotionSkill/shortDescription		dbff70c3741405033529346c874bd8f9ef8785830c7651d5b2154e31104d8d5c
AUTH-02211	MT-13143	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4011105	4011105		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	bf402105b116450bb50bf01c23e76907e5ef9ccbb30b3e02ee194003ffc0d0dd	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0600;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		5732ee677ac7c0ae0d7428679a7807e5eae6f25de76a0602320065bc859d8e58
AUTH-02212	MT-13144	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4012101	4012101		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	237dfdb7b094a79b0382a7765bf0c03f7a21acd3970cac9cc63133c7bdb7b7a1	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0601;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		a53be4c2899a59bac94b42f49050eb2969c3ad7a2d4fc6d8b628bc5681e6881b
AUTH-02213	MT-13145	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4012106	4012106		shortDescription	防御力提升[Ⅲ]	d646e8a88ed15feff775020913324b2b1be878a48feeafeaedbe135ec0b5eb1a	3b3493e03dfca72a929f9a2133f195db5a60295a3613e7aea37330cfab341a4e	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0602;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/0/chara/enhancementCellList/34/emotionSkill/shortDescription		e7fc678439a516f8a003bd2bcf88d2a2d7f7a91cfa25daa207aeff0f01c4d1ef
AUTH-02214	MT-13146	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4012107	4012107		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	913c715555705eacf068c5d3d2b7821287fa995e1104d85f0943a198f624b394	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0603;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		73e29593b09c5930e6abd7dae6353c1b31ff75e4191b3a9ece1fa630fa1064d2
AUTH-02215	MT-13147	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4012108	4012108		shortDescription	Magia伤害提升[Ⅱ]	fc0a468c63507a48a1cea3ae7ea6d25e6eb4c9dea51039fcd66d0145711b5b9d	ff044fd0392671a1be35c3c3beadd11f1e1f49b8b8dafe0e1e1b60474d521bac	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0604;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription		fc0aa9a46ebdc168595ab45a66f5b677223b3b501ecb5d1845d0bbbfece0c360
AUTH-02216	MT-13148	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4012111	4012111		shortDescription	状态异常耐性提升[Ⅱ]	83cc70aaee7f7a67533c0caf55358d428e43628fd7931e5200d1b15fdc8cf9be	f6bdfdabdfa9b70ef9e62fca05926331387a91ac7341a06d4feabdc8e3433a28	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0605;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/2/chara/enhancementCellList/24/emotionSkill/shortDescription		2b390a7a30ea8e22e4506e9465170afc3d538127d49a38ae059e9c11d329b2ed
AUTH-02217	MT-13149	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4013103	4013103		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	e59e1ad3ef11d591c60075d4885ad695f63481a87470d8d39354a725ac1edde0	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0606;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		04b9cdc0bd0c5b9452388eff56945ac30e3bac28a6f4a84b9649ba7359ce0079
AUTH-02218	MT-13150	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4013105	4013105		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	d4a91a21340c132fd1961c73c78836c129be1025ba55698ad92e3f1efab091cd	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0607;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		95653fc963d1ee57658f328688663fd4f3d3305e04f18e2fd29d797f5cc4868a
AUTH-02219	MT-13151	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4013106	4013106		shortDescription	MP获得量提升[Ⅱ]	2ddf2706c2c75d0af7146712023a5962f995c15c8d0abf4474b46c2801000a84	633f497e880c2c2f8c5cce83845aaf9f3de9109fd7bf09d8def7191218545be7	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0608;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\031c03cb-8027-11ec-9bc7-52540003c0c5_001.json/userCharaList/6/chara/enhancementCellList/13/emotionSkill/shortDescription		99c67ac058ea672e2a3bfcf6e453a106f94f3089f35056a14302d22d21710010
AUTH-02220	MT-13152	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4013110	4013110		shortDescription	Charge后伤害提升[Ⅱ]	5921d6679d3314347f1a1231484de2627e1c8e5a1217f0e38315f62ddc34e000	9f5984e36af3752fd03d739c8dccd9dabb1189f05899f6a71ceffdcc015342f6	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0609;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/2/chara/enhancementCellList/41/emotionSkill/shortDescription		c4858709e3025698cd6630e5cc2fcdbe196844fa2ff93df283577722afade9e9
AUTH-02221	MT-13153	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4013113	4013113		shortDescription	Accele MP提升[Ⅱ]	071dd640064ae052cd2e908b33fd758f565c018a0dcec15ace5de7010e1c375c	52ba4fcbad6e3d13c96537b609aca987084a32f2385736cfa6f8ba84b3eeca3e	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0610;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\025543d3-0d4c-11eb-8560-52540079ea6c_001.json/userCharaList/1/chara/enhancementCellList/12/emotionSkill/shortDescription		76a892e469bdc3300c6fe1cb1278dba85c02a0c0224fe2475f2f9e0a0a1e6a02
AUTH-02222	MT-13154	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4014101	4014101		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	573fec1597fa13f9e2cfebd9c1caa670fa0a3394f3d4f4df3860cecee91154bd	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0611;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		2eae51f7ed02862ee868e8b8c551ee4a7bb7d3a4a8d61068123d20e0c8807d26
AUTH-02223	MT-13155	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4014103	4014103		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	9863f94ed7b4525096ebc3d15911d417ad90311520440034128ffb2728a50f35	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0612;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		b0f96e65f5e63670cea6f4d4a9eae8f738a8ade45354fb6c01969acf9e684a08
AUTH-02224	MT-13156	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4014104	4014104		shortDescription	Magia伤害提升[Ⅱ]	fc0a468c63507a48a1cea3ae7ea6d25e6eb4c9dea51039fcd66d0145711b5b9d	22975cc84a1d9bc6db8f4e8d143caafe51c8d2574288a95006a47c8862811867	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0613;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription		ac6cbc9175ed605146179ad8139c3e9efde8cf2721bf84a0cde1d78701023bbb
AUTH-02225	MT-13157	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4021102	4021102		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	04fbbcf283dcfe48aeba05ee3fce50d35d6740794b27098c49ed598b93c19b82	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0614;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		8ab0d450cd2be0f5d3096f55f6f7789ef63d36ffc28855917f51c5481bf94744
AUTH-02226	MT-13158	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4021103	4021103		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	269d13b2dc0d5d06da3caa82f2d6f0cfb5cb61a82a944049ab9fce81ee8a1cd4	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0615;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		492278262c4721880994a1c05786ba8b4d7ce3d0f00bc071856bca0d8ad7ced4
AUTH-02227	MT-13159	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4021105	4021105		shortDescription	Accele MP提升[Ⅴ]	571c0235e036922c4790836efe18ce2fc5ae17d65bb9675c037f83b34a9276c3	64627b51c797028d8a56707cd3b4dcf722553f08d8505e8ce520799266b2ee91	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0616;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\0f29749d-9f7f-11eb-8dd3-52540026a621_001.json/userCharaList/4/chara/enhancementCellList/17/emotionSkill/shortDescription		5e4426078f81b292220c58998ddcab92af9f7260ecce8a6faabe9772d49111d3
AUTH-02228	MT-13160	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4022102	4022102		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	158001d3eaa71bfc777994346d1dd9c04a74bfc8c12c72eb8b3429ca038ac666	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0617;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		be1afc4442c87c419bbd67ee7bebb3aa5f72efa39318fa5193a21841b43a95cc
AUTH-02229	MT-13161	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4022104	4022104		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	21559f47665865890c814d8262c48de31ece595d5c65ac6ad1cbd7b321de4ff6	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0618;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		650f30fef0ab8aafb695bc7002cf64c179b3043d680c9e4fe256d4eef4585f28
AUTH-02230	MT-13162	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4022105	4022105		shortDescription	Magia伤害提升[Ⅱ]	fc0a468c63507a48a1cea3ae7ea6d25e6eb4c9dea51039fcd66d0145711b5b9d	a9e2e240837cbef9b7fce82bd6a1de4f6895827df7522e2313658f7cf90dc6bd	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0619;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription		f81022512fda9fb8ecdee0df2d05154dd2daf334b70c9c65f35d85a0e0d436ba
AUTH-02231	MT-13163	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4022106	4022106		shortDescription	Charge后伤害提升[Ⅱ]	5921d6679d3314347f1a1231484de2627e1c8e5a1217f0e38315f62ddc34e000	78a7e5e37909ca8bbb7edb5dffe878f341dc143e005128ec05b5664817875e7f	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0620;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/2/chara/enhancementCellList/41/emotionSkill/shortDescription		e73f88aa086d89b7e6978882a3ef42fb00541468fd4ba56d9a50f631e4c54717
AUTH-02232	MT-13164	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4022108	4022108		shortDescription	Accele MP提升[Ⅱ]	071dd640064ae052cd2e908b33fd758f565c018a0dcec15ace5de7010e1c375c	a71c858303b04257ce379ca6e6495ebf15b725ca5ea0a65d168fe0559d760cc3	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0621;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\025543d3-0d4c-11eb-8560-52540079ea6c_001.json/userCharaList/1/chara/enhancementCellList/12/emotionSkill/shortDescription		44dd960c29eb6f7915538f36c88f29432742b3830aa5dfa55b41dce7650f52c2
AUTH-02233	MT-13165	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4023101	4023101		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	f6303f5055bf9d9d18c6b3c99d7f42427dbd306d233c912453eb88598d627871	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0622;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		b214000a6e462bfb48ed815462495c99b54c696abadcd39989f0e87f6db0d683
AUTH-02234	MT-13166	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4023103	4023103		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	acb2e556ce57a7ce44936f7c8decc32dc9d8d60f589a3d3c66e3f5054a11fc9b	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0623;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		3bc6751522abd849ba24ff91e56b5bbf64b120fae2c4b1528fd0e90eaed6a682
AUTH-02235	MT-13167	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4023106	4023106		shortDescription	Magia伤害提升[Ⅱ]	fc0a468c63507a48a1cea3ae7ea6d25e6eb4c9dea51039fcd66d0145711b5b9d	6d4da8fb06ef1ae074ef6288acb4cafb1ab94b79d13bc576abcfec3f40e9c9be	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0624;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription		110ddbdf555ff297ccd88f2bcdce93d50fada537fc052e613b3bbc5e49e6a372
AUTH-02236	MT-13168	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4023107	4023107		shortDescription	Magia伤害提升[Ⅱ]	fc0a468c63507a48a1cea3ae7ea6d25e6eb4c9dea51039fcd66d0145711b5b9d	92812364e2311eb398dda09fd8679ae2c831e75776e4ea4148ffb9d000d1ea89	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0625;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription		5b9d779e63899180141a0530dfd49eb9e197329af938827720928bfcce22a20b
AUTH-02237	MT-13169	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4023108	4023108		shortDescription	Magia伤害提升[Ⅱ]	fc0a468c63507a48a1cea3ae7ea6d25e6eb4c9dea51039fcd66d0145711b5b9d	21d447b2db1745a4d0bc7dc9744b67901501c798849e66729c81759310fd2e5a	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0626;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/17/emotionSkill/shortDescription		ecc519a905d2b67346f20d4934d8305171189d0715797cdeb6e59d0c3ce4c336
AUTH-02238	MT-13170	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4023109	4023109		shortDescription	Accele MP提升[Ⅱ]	071dd640064ae052cd2e908b33fd758f565c018a0dcec15ace5de7010e1c375c	4f67631a06ad56a1a1e440bc71958ae07851f52d5ae4cae557ae9bfb4d7ff369	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0627;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\025543d3-0d4c-11eb-8560-52540079ea6c_001.json/userCharaList/1/chara/enhancementCellList/12/emotionSkill/shortDescription		9a58d32e105f167b439c79bfc6f77a5bd5b2b48c4b609fac0ec8f073864e45e9
AUTH-02239	MT-13171	machine-review-master	1-official-cn	official	official-cn	runtime_dictionary	magica/js/libs/emotionSkillMap.json	runtime-stable-id	4023110	4023110		shortDescription	MP100以上时MP获得量提升[Ⅱ]	5d5f83c3f1e44342e5694e6614897440b73f7893b74e11f123b25e58bfceacaa	94f12db81db6d1cb571900c6624f4cff033cf2b1505e543fad07e9ceed056a98	official-source-verified	official-source-verified	magica/research/totentanz-full-localization-20260817/runtime-dictionary/visible-term-closure-3136.tsv#TERM-OFFICIAL-0628;D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\friend\user\01fa31b4-0d0a-11eb-ba4b-5254003fbb4e_001.json/userCharaList/1/chara/enhancementCellList/7/emotionSkill/shortDescription		da14c089944243852d98514d3c588e58c714ed204e459348df5baeecd5c9578c
