path,kind,current_text,legacy_cn_text,confidence,evidence
template/event/dungeon/EventDungeonTop.html,html_text,バトル数,战斗次数,high,equal literal anchors on both sides
template/event/dungeon/EventDungeonTop.html,html_text,エリアクリア報酬,区域通关报酬,high,equal literal anchors on both sides
template/event/raid/EventRaidCloseTop.html,html_text,撃破ミッション,击败任务,high,equal literal anchors on both sides
template/event/raid/EventRaidCloseTop.html,html_text,個人撃破報酬,个人击败报酬,high,equal literal anchors on both sides
template/event/raid/EventRaidCloseTop.html,html_text,全体撃破報酬,全体击败报酬,high,equal literal anchors on both sides
template/event/raid/EventRaidTop.html,html_text,閉じる,关闭,high,equal literal anchors on both sides
template/event/raid/EventRaidTop.html,html_text,撃破ミッション,击败任务,high,equal literal anchors on both sides
template/event/raid/EventRaidTop.html,html_text,バトルログ,战斗履历,high,equal literal anchors on both sides
template/event/raid/EventRaidTop.html,html_text,バトル回数,战斗次数,high,equal literal anchors on both sides
template/event/raid/EventRaidTop.html,html_text,制限ターン数,限制回合数,high,equal literal anchors on both sides
template/event/raid/EventRaidTop.html,html_text,援護ボーナス！,援护奖励！,high,equal literal anchors on both sides
template/event/raid/EventRaidTop.html,html_text,バトル参加者,参战者,high,equal literal anchors on both sides
template/event/raid/EventRaidTop.html,html_text,バトル開始,战斗开始,high,equal literal anchors on both sides
template/event/raid/EventRaidTop.html,html_text,発見時刻,发现时间,high,equal literal anchors on both sides
template/event/raid/EventRaidTop.html,html_text,バトル参加,参战,high,equal literal anchors on both sides
template/event/raid/EventRaidTop.html,html_text,ダメージ値,伤害值,high,equal literal anchors on both sides
template/event/raid/EventRaidTop.html,html_text,個人撃破報酬,个人击败报酬,high,equal literal anchors on both sides
template/event/raid/EventRaidTop.html,html_text,全体撃破報酬,全体击败报酬,high,equal literal anchors on both sides
template/event/singleraid/EventSingleRaidSelect.html,html_text,ミッションクリア,任务完成,high,equal literal anchors on both sides
template/event/storyraid/EventStoryRaidBoss.html,html_text,キャンセル,取消,review,one equal literal anchor and equal replacement arity
template/event/storyraid/EventStoryRaidBoss.html,html_text,投稿する,发送,review,one equal literal anchor and equal replacement arity
template/event/storyraid/EventStoryRaidSelect.html,html_text,遊び方,玩法,review,one equal literal anchor and equal replacement arity
template/event/storyraid/EventStoryRaidSelect.html,html_text,制限ターン数,限制回合数,review,one equal literal anchor and equal replacement arity
template/event/storyraid/EventStoryRaidSelect.html,html_text,消費AP,消耗AP,review,one equal literal anchor and equal replacement arity
template/event/storyraid/EventStoryRaidSelect.html,html_text,ミッション,任务,review,one equal literal anchor and equal replacement arity
template/event/storyraid/EventStoryRaidTop.html,html_text,３０秒非表示,30秒隐藏,high,equal literal anchors on both sides
template/event/storyraid/EventStoryRaidTop.html,html_text,参加条件ポップ,参加条件弹出,high,equal literal anchors on both sides
template/event/storyraid/EventStoryRaidTop.html,html_text,フィナーレ演出,压轴动画,high,equal literal anchors on both sides
template/event/storyraid/EventStoryRaidTop.html,html_text,バトルログ,战斗履历,high,equal literal anchors on both sides
template/event/storyraid/EventStoryRaidTop.html,html_text,攻撃成功回数,攻击成功次数,high,equal literal anchors on both sides
template/event/tower/EventTowerTop.html,html_text,期間限定,期间限定,review,one equal literal anchor and equal replacement arity
template/event/tower/EventTowerTop.html,html_text,ミッション,任务,review,one equal literal anchor and equal replacement arity
template/event/tower/EventTowerTop.html,html_text,遊び方,游玩方法,review,one equal literal anchor and equal replacement arity
template/event/tower/EventTowerTop.html,html_text,ストーリー,剧情,high,equal literal anchors on both sides
template/event/tower/EventTowerTop.html,html_text,チャレンジ,挑战,high,equal literal anchors on both sides
template/event/training/EventTrainingCharaSelect.html,html_text,遊び方,游戏方式,review,one equal literal anchor and equal replacement arity
template/event/training/EventTrainingCharaSelect.html,html_text,アーカイブ,档案,review,one equal literal anchor and equal replacement arity
template/event/training/EventTrainingCharaSelect.html,html_text,八雲 みたま,八云 御魂,review,one equal literal anchor and equal replacement arity
template/event/training/EventTrainingCharaSelect.html,html_text,特訓したい魔法少女を選んでください,请选择想特训的魔法少女,review,one equal literal anchor and equal replacement arity
template/event/training/EventTrainingCharaSelect.html,html_text,決定,确定,review,one equal literal anchor and equal replacement arity
template/event/training/EventTrainingTop.html,html_text,遊び方,游戏方式,review,one equal literal anchor and equal replacement arity
template/event/training/EventTrainingTop.html,html_text,アーカイブ,档案,review,one equal literal anchor and equal replacement arity
template/formation/FormationQuest.html,html_text,表示切替,切换显示,high,equal literal anchors on both sides
template/formation/FormationQuest.html,html_text,絵文字は使用できません,无法使用图文字,high,equal literal anchors on both sides
template/formation/FormationQuest.html,html_text,ディスク,行动盘,high,equal literal anchors on both sides
template/formation/FormationQuest.html,html_text,コネクト,连携,high,equal literal anchors on both sides
template/formation/FormationQuest.html,html_text,マギア,魔法,high,equal literal anchors on both sides
template/formation/FormationQuest.html,html_text,未装備,未装备,high,equal literal anchors on both sides
template/formation/FormationQuest.html,html_text,未解放,未解锁,high,equal literal anchors on both sides
template/formation/FormationSupport.html,html_text,表示切替,切换显示,high,equal literal anchors on both sides
template/formation/FormationSupport.html,html_text,ディスク,行动盘,high,equal literal anchors on both sides
template/formation/FormationSupport.html,html_text,コネクト,连携,high,equal literal anchors on both sides
template/formation/FormationSupport.html,html_text,マギア,魔法,high,equal literal anchors on both sides
template/formation/FormationSupport.html,html_text,未装備,未装备,high,equal literal anchors on both sides
template/formation/FormationSupport.html,html_text,未解放,未解锁,high,equal literal anchors on both sides
template/formation/FormationTop.html,html_text,クエスト編成,任务组队,review,one equal literal anchor and equal replacement arity
template/formation/FormationTop.html,html_text,サポート編成,支援组队,review,one equal literal anchor and equal replacement arity
template/formation/FormationTop.html,html_text,ミラーズ編成,镜界组队,review,one equal literal anchor and equal replacement arity
template/formation/ProfileFormationSupport.html,html_text,編成するチームをタッチしてください,请点击组队的队伍,review,one equal literal anchor and equal replacement arity
template/gacha/SelectableGachaCharaSelect.html,html_text,タイプ,类型,high,equal literal anchors on both sides
template/gacha/SelectableGachaPieceSelect.html,html_text,選択可能数,可选数量,review,one equal literal anchor and equal replacement arity
template/gacha/SelectableGachaPieceSelect.html,html_text,全てはずす,全部取消,high,equal literal anchors on both sides
template/gacha/SelectableGachaPieceSelect.html,html_text,変更するメモリアを選択してください,请选择要变更的记忆结晶,high,equal literal anchors on both sides
template/gacha/SelectableGachaPieceSelect.html,html_text,タッチしてガチャ対象のメモリアを選んで下さい,请点击选择作为扭蛋对象的记忆结晶,high,equal literal anchors on both sides
template/gacha/SelectableGachaPieceSelect.html,html_text,発動可能ターン&nbsp;,冷却回合数&nbsp;,high,equal literal anchors on both sides
template/loginBonus/loginBonusCampaignPopupTemp.html,html_text,獲得したアイテムは直接付与されています,获得的道具将会直接发放,review,one equal literal anchor and equal replacement arity
template/loginBonus/loginBonusPopupTemp.html,html_text,ログインボーナス,登录奖励,review,one equal literal anchor and equal replacement arity
template/loginBonus/loginBonusPopupTemp.html,html_text,サポートボーナス,协助奖励,high,equal literal anchors on both sides
template/loginBonus/loginBonusPopupTemp.html,html_text,サポートPt,协助Pt,high,equal literal anchors on both sides
template/loginBonus/loginBonusPopupTemp.html,html_text,マギアパスポート,Magia通行证,high,equal literal anchors on both sides
template/loginBonus/loginBonusPopupTemp.html,html_text,残り,还剩,high,equal literal anchors on both sides
template/loginBonus/loginBonusPopupTemp.html,html_text,Day1から7日間経過すると次のログインボーナスに切り替わります,7天后将切换下一登录奖励,review,one equal literal anchor and equal replacement arity; numeric tokens differ
template/loginBonus/loginBonusPopupTemp.html,html_text,ログインボーナスで貰ったアイテムは直接付与されます,登录奖励中得到的道具将会直接发放,review,one equal literal anchor and equal replacement arity
template/memoria/MemoriaComposeAnimation.html,html_text,マイページへ,前往我的页面,review,one equal literal anchor and equal replacement arity
template/memoria/MemoriaComposeAnimation.html,html_text,強化トップに戻る,回到强化主页,review,one equal literal anchor and equal replacement arity
template/memoria/MemoriaComposeAnimation.html,html_text,アニメーション中…,动画中…,review,one equal literal anchor and equal replacement arity
template/memoria/MemoriaComposeResult.html,html_text,強化前,强化前,high,equal literal anchors on both sides
template/memoria/MemoriaComposeResult.html,html_text,限界突破 :,界限突破 :,high,equal literal anchors on both sides
template/memoria/MemoriaComposeResult.html,html_text,強化後,强化后,high,equal literal anchors on both sides
template/memoria/MemoriaEquip.html,html_text,所持数,持有数,review,one equal literal anchor and equal replacement arity
template/memoria/MemoriaEquip.html,html_text,イベントフィルタ,活动筛选,high,equal literal anchors on both sides
template/memoria/MemoriaEquip.html,html_text,フィルタ,筛选,high,equal literal anchors on both sides
template/memoria/MemoriaEquip.html,html_text,レアリティ順,稀有度顺序,high,equal literal anchors on both sides
template/memoria/MemoriaEquip.html,html_text,メモリアをセットする枠を選択してください,请选择要装备记忆结晶的框,high,equal literal anchors on both sides
template/memoria/MemoriaEquip.html,html_text,全てはずす,全部卸下,high,equal literal anchors on both sides
template/memoria/MemoriaEquipInfo.html,html_text,発動可能ターン&nbsp;,冷却回合数&nbsp;,high,equal literal anchors on both sides
template/memoria/MemoriaEquipInfo.html,html_text,はずす,取下,review,one equal literal anchor and equal replacement arity
template/memoria/MemoriaEquipInfo.html,html_text,セット,设置,review,one equal literal anchor and equal replacement arity
template/memoria/MemoriaSetList.html,html_text,編集したいセットを選んでください,请选择想要编辑的组合,review,one equal literal anchor and equal replacement arity
template/memoria/MemoriaSetList.html,html_text,セット編集,组合编辑,review,one equal literal anchor and equal replacement arity
template/memoria/MemoriaSetList.html,html_text,メモリアセット名入力,输入记忆结晶组合名,review,one equal literal anchor and equal replacement arity
template/memoria/MemoriaSetList.html,html_text,メモリアセット名を入力してください,请输入记忆结晶组合名,review,one equal literal anchor and equal replacement arity
template/memoria/MemoriaSetList.html,html_text,デフォルト名,默认名称,review,one equal literal anchor and equal replacement arity
template/memoria/MemoriaSetList.html,html_text,絵文字は使用できません,无法使用颜文字,review,one equal literal anchor and equal replacement arity
template/mission/PanelMissionTop.html,html_text,コンプリート報酬GET,获得任务完成报酬,review,one equal literal anchor and equal replacement arity
template/purchase/PurchaseTemps.html,html_text,登録,登录,review,one equal literal anchor and equal replacement arity
template/regularEvent/groupBattle/RegularEventGroupCommon.html,html_text,撃退数,撃退Lv,high,equal literal anchors on both sides
template/test/ArenaStub.html,html_text,アリーナ種別,对战类别,high,equal literal anchors on both sides
template/test/ArenaStub.html,html_text,変更なし,无变更,high,equal literal anchors on both sides
template/test/ArenaStub.html,html_text,果てなし,无尽,high,equal literal anchors on both sides
template/test/ArenaStub.html,html_text,相手ランク,对手排名,high,equal literal anchors on both sides
template/test/ArenaStub.html,html_text,相手チームランク,对手队伍排名,high,equal literal anchors on both sides
template/test/ArenaStub.html,html_text,残りHP【%】,剩余HP【%】,high,equal literal anchors on both sides
template/test/Backdoor.html,html_text,のセット,的套装,high,equal literal anchors on both sides
template/test/Backdoor.html,html_text,※背景、ステッカーは含まれない,※不包含背景,high,equal literal anchors on both sides
template/test/Backdoor.html,html_text,報酬付与,报酬付与,high,equal literal anchors on both sides
template/test/Backdoor.html,html_text,フォーメーション,组队,high,equal literal anchors on both sides
template/test/BackdoorEpLv.html,html_text,キャラ名:,角色名：,review,one equal literal anchor and equal replacement arity
template/test/BackdoorEpLv.html,html_text,エピソードレベル:,事件等级：,high,equal literal anchors on both sides
template/test/BackdoorEpLv.html,html_text,ドッペル受け取り,领取魔女化身,review,one equal literal anchor and equal replacement arity
template/test/BackdoorEpLv.html,html_text,エピソードLvアップ,事件Lv提升,review,one equal literal anchor and equal replacement arity
template/test/BackdoorEpLv.html,html_text,ストーリー解放,剧情解放,review,one equal literal anchor and equal replacement arity
template/test/BackdoorEpLv.html,html_text,☆5・エピソードLVがMAXで押せます,☆5・事件LV到达MAX时可按,review,one equal literal anchor and equal replacement arity
template/test/BackdoorLive2d.html,html_text,キャラリスト表示,显示角色列表,review,one equal literal anchor and equal replacement arity
template/test/DoubleUnitTest.html,html_text,位置デバッグ,位置debug,review,one equal literal anchor and equal replacement arity
template/test/EffectTest.html,html_text,キモチ戦UI,心魔战UI,high,equal literal anchors on both sides
template/test/EffectTest.html,html_text,File名を入力,File名输入,high,equal literal anchors on both sides
template/test/EffectTest.html,html_text,X座標を入力,X坐标输入,high,equal literal anchors on both sides
template/test/EffectTest.html,html_text,Y座標を入力,Y坐标输入,high,equal literal anchors on both sides
template/test/RealGachaResult.html,html_text,戻る,返回,review,one equal literal anchor and equal replacement arity
template/test/SoundTest.html,html_text,サウンドテスト,声音测试,review,one equal literal anchor and equal replacement arity
template/test/SoundTest.html,html_text,動画,动画,review,one equal literal anchor and equal replacement arity
template/test/SoundTest.html,html_text,.usm 以前を入力,.usm 输入以前,review,one equal literal anchor and equal replacement arity
template/test/SoundTest.html,html_text,ファイル名を入力 ex:bgm00_system01,输入文件名 ex:bgm00_system01,review,one equal literal anchor and equal replacement arity
template/test/SoundTest.html,html_text,キャラIDを入力 ex:1001,输入角色ID ex:1001,review,one equal literal anchor and equal replacement arity
template/test/StyleTemplate.html,html_text,Sサイズボタン,S尺寸按钮,high,equal literal anchors on both sides
template/test/StyleTemplate.html,html_text,Mサイズボタン,M尺寸按钮,high,equal literal anchors on both sides
template/test/StyleTemplate.html,html_text,ポップアップ,弹出,high,equal literal anchors on both sides
template/test/StyleTemplate.html,html_text,タイトル,标题,high,equal literal anchors on both sides
template/test/StyleTemplate.html,html_text,定義リスト,定义列表,high,equal literal anchors on both sides
template/test/StyleTemplate.html,html_text,あああああ,啊啊啊啊啊,high,equal literal anchors on both sides
template/test/StyleTemplate.html,html_text,文字下地,文字背景,high,equal literal anchors on both sides
template/test/StyleTemplate.html,html_text,フォントカラー,字体颜色,high,equal literal anchors on both sides
template/test/TipsTest.html,html_text,前のTips,上一条小提示,review,one equal literal anchor and equal replacement arity
template/test/TipsTest.html,html_text,次のTips,下一条小提示,review,one equal literal anchor and equal replacement arity
template/top/TopPage.html,html_text,※後から変更可能です（当日中の変更はできません）,※以后可以更改（当天不可更改）,review,one equal literal anchor and equal replacement arity
template/top/TopPage.html,html_text,※第1章3話のストーリーはアーカイブから参照できます,※第1章第3话的剧情可以在档案中进行参照。,review,one equal literal anchor and equal replacement arity
template/tutorial/TutorialNavi.html,html_text,遊び方詳細,游戏方式,review,one equal literal anchor and equal replacement arity
template/user/AnnounceTemp.html,html_text,▼&nbsp;開催期限：,▼&nbsp;举办时间：,review,one equal literal anchor and equal replacement arity
template/user/AnnounceTemp.html,html_text,まで&nbsp;▼,距离&nbsp;▼,review,one equal literal anchor and equal replacement arity
template/user/AnnounceTemp.html,html_text,お知らせ,通知,high,equal literal anchors on both sides
template/user/AnnounceTemp.html,html_text,メンテナンス,维护,high,equal literal anchors on both sides
template/user/AnnounceTemp.html,html_text,アップデート,升级,high,equal literal anchors on both sides
template/user/AnnounceTemp.html,html_text,parseCurrent) return; // 3ヶ月前まで表示 //if(parseStartAt + 7776000000,parseCurrent) return; // 3ヶ月前まで表示 if(parseStartAt + 7776000000,high,equal literal anchors on both sides
template/user/AnnounceTempMainte.html,html_text,さらに続きを表示,显示更后续,review,one equal literal anchor and equal replacement arity
template/user/AnnounceTempMainte.html,html_text,戻る,返回,review,one equal literal anchor and equal replacement arity
css/collection/MemoriaCollection.css,css_content,所持数,持有数量,high,same CSS selector: #MemoriaCollection ul#memoriaListInfo .cardCount_2:before
css/collection/MemoriaCollection.css,css_content,選択数,选择数量,high,same CSS selector: #MemoriaCollection ul#memoriaListInfo .cardCount_3:before
css/event/dailytower/EventDailyTower.css,css_content,次のクエストは未解放です\a 解放日時までお待ち下さい,下一个副本尚未解锁\A解锁前请耐心等候,high,same CSS selector: #EventDailyTower.EventDailyTowerTop .allClear:before
css/event/raid/EventRaidTop.css,css_content,受け取る,领取,high,same CSS selector: #MissionArea .wrap .missionBtn:before
css/event/tower/EventTower.css,css_content,次のクエストは未解放です\a 解放日時までお待ち下さい,下一个副本尚未解锁\A解锁前请耐心等候,high,same CSS selector: #EventTower.EventTowerTop .allClear:before
css/formation/DeckFormation.css,css_content,コピー先,复制位置,high,same CSS selector: #DeckFormation.deckCopy .deckSelectInner .currentDeck .detailOverwrap:before
css/memoria/MemoriaComposeTop.css,css_content,ベース選択,基础选择,high,same CSS selector: #MemoriaComposeTop #cardListWrap .userMemoriaIcon.select .overWrap:before
css/memoria/MemoriaComposeTop.css,css_content,所持数,持有数量,high,same CSS selector: #MemoriaComposeTop #cardListWrap ul#memoriaListInfo .cardCount_2:before
css/memoria/MemoriaComposeTop.css,css_content,選択数,选择数量,high,same CSS selector: #MemoriaComposeTop #cardListWrap ul#memoriaListInfo .cardCount_3:before
css/memoria/UserMemoriaList.css,css_content,限界突破済,界限突破完成,high,same CSS selector: #UserMemoriaList.limitbreak .userMemoriaIcon.lbMax .overWrap:before
css/memoria/UserMemoriaList.css,css_content,所持数,持有数量,high,same CSS selector: #memoriaSaleGlowWrap #memoriaListInfo .hasMemoriaNum:before
css/memoria/UserMemoriaList.css,css_content,選択数,选择数,high,same CSS selector: #memoriaSaleGlowWrap #memoriaListInfo .memoriaSelectNum:before
css/mission/MissionTop.css,css_content,受け取る,领取,high,same CSS selector: #MissionList .wrap .missionBtn.clear:before
css/mission/MissionTop.css,css_content,挑戦する,挑战,high,same CSS selector: #MissionList .wrap .missionBtn:before
css/quest/MainQuest.css,css_content,最新までクリア済です\a 次回のストーリー配信をお待ち下さい,已通关最新剧情\A请等待后续剧情的更新,high,same CSS selector: #QuestMap #content #questListWrap #questList.allClear:before
css/shop/ShopTop.css,css_content,所持,持有,high,same CSS selector: #ShopTop #hasItems:before
css/shop/ShopTop.css,css_content,所持数,持有数,high,same CSS selector: #popupArea .completePop .completeQuantity:before
css/shop/ShopTop.css,css_content,価格,价格,high,same CSS selector: #popupArea .popupShop #shopPopMain .itemPopMiniWrap .useCost:before
css/shop/ShopTop.css,css_content,合計価格,合计价格,high,same CSS selector: #popupArea .popupShop .costWrap .useCost:before
