item_id	category	path	geometry_status	old_size	current_size	reference_count	reference_evidence	old_cn_source	current_us_reference	product_target	old_sha256	current_sha256	reason	required_action	authority	write_performed
SOURCE-IMG-0061	unresolved-actionable	resource/image_web/event/storyraid/common/boss/icon_atkup.png	same-geometry	111x25	111x25	1	totentanz:css/event/storyraid/EventStoryRaidTop.css	A:\magicaOLD\resource\image_web\event\storyraid\common\boss\icon_atkup.png	A:\totentanz-frontend\resource\image_web\event\storyraid\common\boss\icon_atkup.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\event\storyraid\common\boss\icon_atkup.png	0e939d4f1fe0eb9c4cae14cb9a76728c8e8c7b52f9408c19dba937e954c50baf	8ae7bf8ea74871b04f6a15591699ef5b663e67d6873c6875315fdef9e7ba86ec	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0062	unresolved-actionable	resource/image_web/event/storyraid/common/boss/icon_atkup_l.png	same-geometry	260x93	260x93	1	totentanz:css/event/storyraid/EventStoryRaidTop.css	A:\magicaOLD\resource\image_web\event\storyraid\common\boss\icon_atkup_l.png	A:\totentanz-frontend\resource\image_web\event\storyraid\common\boss\icon_atkup_l.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\event\storyraid\common\boss\icon_atkup_l.png	f533249d802068079191a83e626c27cad34b8c50c7657a3d3c2233ed2c61c19b	fcc9f80cf28667ce99137abb760418bd5931970b6266bdad96072b8321b4e6ac	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0063	unresolved-actionable	resource/image_web/event/storyraid/common/btn_ed.png	same-geometry	117x40	117x40	1	totentanz:css/event/storyraid/EventStoryRaidTop.css	A:\magicaOLD\resource\image_web\event\storyraid\common\btn_ed.png	A:\totentanz-frontend\resource\image_web\event\storyraid\common\btn_ed.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\event\storyraid\common\btn_ed.png	b2c0a33d8c78d3a779908f87eb48be3b1960f91d018941ab6ec58e0896fd7cfd	c9695a84daa3c9e80074ea55bd5ca99a5aa4100a8ec800a026d65d9fe2f7e9ef	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0064	unresolved-actionable	resource/image_web/event/storyraid/common/btn_log.png	same-geometry	117x40	117x40	1	totentanz:css/event/storyraid/EventStoryRaidTop.css	A:\magicaOLD\resource\image_web\event\storyraid\common\btn_log.png	A:\totentanz-frontend\resource\image_web\event\storyraid\common\btn_log.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\event\storyraid\common\btn_log.png	fc8e841a1e230faf5fafd4605fcd57178ae619682f42f6ada1904c747824e102	16e056e4a0d370532fa495e894a7bd9985f2e92eef638c86e222a583275f983b	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0065	unresolved-actionable	resource/image_web/event/storyraid/common/btn_shop.png	same-geometry	116x40	116x40	1	totentanz:css/event/storyraid/EventStoryRaidTop.css	A:\magicaOLD\resource\image_web\event\storyraid\common\btn_shop.png	A:\totentanz-frontend\resource\image_web\event\storyraid\common\btn_shop.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\event\storyraid\common\btn_shop.png	a37aba305d1564515379683bf4b6a1e1e5d30381b727c6f3c6a9ef3f01d1b2a4	c263c85e91f4b76768dbc8fca00ff3df6dd5c9354fc64cbe93035c6f88c41be7	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0066	unresolved-actionable	resource/image_web/event/storyraid/common/popup/icon_clear.png	same-geometry	94x94	94x94	1	totentanz:css/event/storyraid/EventStoryRaidTop.css	A:\magicaOLD\resource\image_web\event\storyraid\common\popup\icon_clear.png	A:\totentanz-frontend\resource\image_web\event\storyraid\common\popup\icon_clear.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\event\storyraid\common\popup\icon_clear.png	a0c9688966aff8b7a4106c45c80a7b38ce1bf6600f6a6a4191089bab855b97de	7f84fccf4d719c01ebb4086460bf96677264bbed6203f52c6636cb2c18016a6c	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0067	unresolved-actionable	resource/image_web/event/storyraid/common/popup/icon_repel.png	same-geometry	94x94	94x94	1	totentanz:css/event/storyraid/EventStoryRaidTop.css	A:\magicaOLD\resource\image_web\event\storyraid\common\popup\icon_repel.png	A:\totentanz-frontend\resource\image_web\event\storyraid\common\popup\icon_repel.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\event\storyraid\common\popup\icon_repel.png	60dfb3ee379a4c601729d7a416b9348c5d4bf21e330931d770485baac4181e2d	3f2cf5eef709df5d29c9d463ca305f5907471e1565089f01196f2a318c060f63	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0068	unresolved-actionable	resource/image_web/event/training/common/btn_chara_change.png	same-geometry	166x60	166x60	1	totentanz:css/event/training/EventTrainingTop.css	A:\magicaOLD\resource\image_web\event\training\common\btn_chara_change.png	A:\totentanz-frontend\resource\image_web\event\training\common\btn_chara_change.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\event\training\common\btn_chara_change.png	2253e7355749380986e38dff96bfebecb3c13d53fe9ca441fe8ea44626ed37ff	733776a28744bd05e2ce8c99f037ed87f17d8bf64264cbc3b956b075feb462d4	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0069	unresolved-actionable	resource/image_web/event/training/common/btn_limited_mission.png	same-geometry	90x94	90x94	1	totentanz:css/event/training/EventTrainingTop.css	A:\magicaOLD\resource\image_web\event\training\common\btn_limited_mission.png	A:\totentanz-frontend\resource\image_web\event\training\common\btn_limited_mission.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\event\training\common\btn_limited_mission.png	27576fede6bfdd4b6e67f728e4bb71fa88611555d9bc3f0a91b2d7cb0a227bdf	fcd150a622b784b574159bd4e2ba1274e5dcc623b2a7cb2508ba722de7e62cac	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0070	unresolved-actionable	resource/image_web/page/arena/btn_infinite_a.png	same-geometry	344x344	344x344	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\btn_infinite_a.png	A:\totentanz-frontend\resource\image_web\page\arena\btn_infinite_a.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\btn_infinite_a.png	e9baacb0b4e3e16461323ca3329fa6a1563fe75ee2b5fc20a5d5b4b49849e4cd	80755be6374001a8f2ad66895e41a68413c923a634dd1bd300b1b91f1f1f4e26	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0071	unresolved-actionable	resource/image_web/page/arena/confirm/enemy_bonus_pt_bg.png	same-geometry	496x42	496x42	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\confirm\enemy_bonus_pt_bg.png	A:\totentanz-frontend\resource\image_web\page\arena\confirm\enemy_bonus_pt_bg.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\confirm\enemy_bonus_pt_bg.png	d265dc9136cbfc4b6c107ff222af452162e8895c7e7b0b94d5c05f093b24d4ef	519a853628d6b8d00e2951c998909ccb8b707aa175bddddf7c3ebf73464006de	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0072	unresolved-actionable	resource/image_web/page/arena/confirm/enemy_formation_bg.png	same-geometry	496x42	496x42	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\confirm\enemy_formation_bg.png	A:\totentanz-frontend\resource\image_web\page\arena\confirm\enemy_formation_bg.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\confirm\enemy_formation_bg.png	3f8149f71ba22a3f5e87ea45dde2dc2c9ee17938cd52caeeb9f37e63124cfe98	fbf44c3ca1d95d18820422a019a7f7ce0548b509a918b47e5df1d9f2d4e898ee	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0073	unresolved-actionable	resource/image_web/page/arena/confirm/enemy_mirrors_pt_bg.png	same-geometry	496x42	496x42	2	totentanz:css/arena/ArenaCommon.css | totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\confirm\enemy_mirrors_pt_bg.png	A:\totentanz-frontend\resource\image_web\page\arena\confirm\enemy_mirrors_pt_bg.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\confirm\enemy_mirrors_pt_bg.png	e4d69b829a675d5c9a24c9a832e51105baa1a7ae2e5a97a89af79e1831891930	f10eae85ba822537ceafc082aff9947288eeb06ceb0191e1868289979bfb6821	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0074	unresolved-actionable	resource/image_web/page/arena/history/history_header_a.png	same-geometry	1024x36	1024x36	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\history\history_header_a.png	A:\totentanz-frontend\resource\image_web\page\arena\history\history_header_a.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\history\history_header_a.png	c2083458850602bb77cd67bb0ab5f0e8817fd9a5ae0c27d4a285cb7def1a6c9a	8d9c6224c909cbf98b877c9b9aa07152e7d17afc2eff12389d236e2f2a4be82a	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0075	unresolved-actionable	resource/image_web/page/arena/history/history_header_b.png	same-geometry	1024x36	1024x36	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\history\history_header_b.png	A:\totentanz-frontend\resource\image_web\page\arena\history\history_header_b.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\history\history_header_b.png	37b5f4fcb262a7d7faf31f5c0b8efbce361cc2b5a2998dfcd5138dfa044be401	2f12f1bcbc2c8f8d7b9d8e81dedbbb25ae3d11d422340eb51dc0873bfb812efe	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0076	unresolved-actionable	resource/image_web/page/arena/history/infinite_history_bg_a.png	same-geometry	748x166	748x166	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\history\infinite_history_bg_a.png	A:\totentanz-frontend\resource\image_web\page\arena\history\infinite_history_bg_a.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\history\infinite_history_bg_a.png	09c8c88f96239949affb3d1133066f1cb6cfb7257884849a0e25e9cbc9c79596	e497c8997b69bf25dfd80302550d797e9e066434bb6a25621374ba395f6fa32f	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0077	unresolved-actionable	resource/image_web/page/arena/history/practice_history_bg_a.png	same-geometry	748x166	748x166	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\history\practice_history_bg_a.png	A:\totentanz-frontend\resource\image_web\page\arena\history\practice_history_bg_a.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\history\practice_history_bg_a.png	ca575c142f538e07c03672ce69c38bc066ca76b9c6ac9f6bf0e104822dc29489	cea8de0faa3af7e50a3f46ed9e4ca2c42a91a34faeeda0e823e300bd52037997	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0078	unresolved-actionable	resource/image_web/page/arena/history/ranking_history_bg_a.png	same-geometry	748x166	748x166	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\history\ranking_history_bg_a.png	A:\totentanz-frontend\resource\image_web\page\arena\history\ranking_history_bg_a.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\history\ranking_history_bg_a.png	7a0134d770cad3a5b115442ac27ae64bf084ee7123fb1ca877cce5afe698620e	d8e629a870dc1da3baccd09724503fd9f0717fa2b08061540a42a137fa452a60	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0079	unresolved-actionable	resource/image_web/page/arena/infinite_floor_bg.png	geometry-drift	120x120	120x121	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\infinite_floor_bg.png	A:\totentanz-frontend\resource\image_web\page\arena\infinite_floor_bg.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\infinite_floor_bg.png	3573dac81294555ec2af08c85de9a35a1a9c2d7cc49cae38f138519af6bc8cab	babd1aa515b844ce18df08a628ed371ed8fa101cc73149b6ca4801f89f6e1f4f	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	保留当前美服画布尺寸与结构，重制旧国服官方中文文字；禁止直接覆盖尺寸漂移图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0080	unresolved-actionable	resource/image_web/page/arena/matching/enemy_icon_equal.png	geometry-drift	82x30	81x30	2	totentanz:css/arena/ArenaCommon.css | totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\matching\enemy_icon_equal.png	A:\totentanz-frontend\resource\image_web\page\arena\matching\enemy_icon_equal.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\matching\enemy_icon_equal.png	1234b8e2dac4fa13e5de015bfecffd98190e40522aee35756105faf067185d10	bf19dcda2be7aa31583b5735a299eabe2d1da4af41783f6673e0ab61191b1e28	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	保留当前美服画布尺寸与结构，重制旧国服官方中文文字；禁止直接覆盖尺寸漂移图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0081	unresolved-actionable	resource/image_web/page/arena/matching/enemy_icon_lower.png	geometry-drift	82x30	81x31	2	totentanz:css/arena/ArenaCommon.css | totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\matching\enemy_icon_lower.png	A:\totentanz-frontend\resource\image_web\page\arena\matching\enemy_icon_lower.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\matching\enemy_icon_lower.png	b76cfb7dd8965598422df03f03ad61753272736b1ecf02e4cb3c858dcf3831aa	8206759acf6fd42979583cfba089fd4c6ddaadb0971b679acab23d5005e906a2	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	保留当前美服画布尺寸与结构，重制旧国服官方中文文字；禁止直接覆盖尺寸漂移图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0082	unresolved-actionable	resource/image_web/page/arena/matching/enemy_icon_upper.png	same-geometry	82x30	82x30	2	totentanz:css/arena/ArenaCommon.css | totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\matching\enemy_icon_upper.png	A:\totentanz-frontend\resource\image_web\page\arena\matching\enemy_icon_upper.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\matching\enemy_icon_upper.png	a74c0ed46f9daf6618b9df1e6ca0b75e82b9bcec9f87cfe8bbb02fc290e2153b	c428ecea1754443c248f1e0c7ba15f5a1aa00994c0286d97a4512ca0c31e724a	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0083	unresolved-actionable	resource/image_web/page/arena/matching/infinite_enemy_pt.png	same-geometry	284x48	284x48	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\matching\infinite_enemy_pt.png	A:\totentanz-frontend\resource\image_web\page\arena\matching\infinite_enemy_pt.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\matching\infinite_enemy_pt.png	81e9477661723618d02c200df8892decbf4c075b348cb3dfc511388a13bdd0f5	0e6ff3cd81755e11233da9e92af8d7c94b471e128922efbaff2ee96e30e53e43	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0084	unresolved-actionable	resource/image_web/page/arena/result/infinite_floor_bg_s.png	geometry-drift	74x90	75x83	4	totentanz:css/arena/ArenaResult.css | totentanz:css/arena/ArenaResult.css | product:css/arena/ArenaResult.css | product:css/arena/ArenaResult.css	A:\magicaOLD\resource\image_web\page\arena\result\infinite_floor_bg_s.png	A:\totentanz-frontend\resource\image_web\page\arena\result\infinite_floor_bg_s.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\result\infinite_floor_bg_s.png	f75dcfe49d98a3b548f7631e13186d7e2fce2345bccd648be070594983b9ebc8	f6c01489420e8ebb57a581a0bd6569b358cd84281ebb9a04566e9e8e3da0b3d5	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	保留当前美服画布尺寸与结构，重制旧国服官方中文文字；禁止直接覆盖尺寸漂移图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0085	unresolved-actionable	resource/image_web/page/arena/reward/btn_rankup_off.png	same-geometry	246x66	246x66	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\reward\btn_rankup_off.png	A:\totentanz-frontend\resource\image_web\page\arena\reward\btn_rankup_off.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\reward\btn_rankup_off.png	a17aa5c7452241732d36aaf799b54952d2be48cbcac718f64086223438450097	1f7e461c1473bd2cd494be7c7ea5335178015da374f3ca48ebd4ea6f068ca21d	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0086	unresolved-actionable	resource/image_web/page/arena/reward/btn_rankup_on.png	same-geometry	246x66	246x66	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\reward\btn_rankup_on.png	A:\totentanz-frontend\resource\image_web\page\arena\reward\btn_rankup_on.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\reward\btn_rankup_on.png	39f2449cacebff19e276b9048651258037a4a9aa3532395bb8bc95ccf4a4b65e	08df97a0a5f7a98c13d85ee0efa86f1d5485e81776e277e6c47871df7062f2d5	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0087	unresolved-actionable	resource/image_web/page/arena/reward/reward_header_a.png	same-geometry	1024x36	1024x36	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\reward\reward_header_a.png	A:\totentanz-frontend\resource\image_web\page\arena\reward\reward_header_a.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\reward\reward_header_a.png	249ea24514e8b82fe00a14a03b88e0bcef97ede5e3891a50bc0a93e2c38ba5f1	0c5ddf66e410c996887275a783f086056e47cbc1cb5d2d066fdab46c2210c8d8	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0088	unresolved-actionable	resource/image_web/page/arena/simulate/bg_team_pt.png	same-geometry	284x22	284x22	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\simulate\bg_team_pt.png	A:\totentanz-frontend\resource\image_web\page\arena\simulate\bg_team_pt.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\simulate\bg_team_pt.png	527bca9ca763287cc9e6bdb569bb26e313592035ea4c1403bae5eae5d63f4059	43b75abe4e6bf80dd3af2d6ee75486e6ae5461c44e7b3c5d00f9a368257f0986	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0089	unresolved-actionable	resource/image_web/page/arena/simulate/btn_friend_01.png	same-geometry	90x40	90x40	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\simulate\btn_friend_01.png	A:\totentanz-frontend\resource\image_web\page\arena\simulate\btn_friend_01.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\simulate\btn_friend_01.png	8cf24c9086433d8cf2142b4193aae39e00b68b5b4fc37b09d00813b94d416cde	49efeb954324d168f3e5374b6204154e55cdbd26c8dcd656ebb90b9ae3bbb9d7	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
SOURCE-IMG-0090	unresolved-actionable	resource/image_web/page/arena/simulate/btn_id.png	same-geometry	90x40	90x40	1	totentanz:css/arena/ArenaCommon.css	A:\magicaOLD\resource\image_web\page\arena\simulate\btn_id.png	A:\totentanz-frontend\resource\image_web\page\arena\simulate\btn_id.png	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\resource\image_web\page\arena\simulate\btn_id.png	c11b5fc515e66f71d28d4bfc9e957974dcbf6045db23371b44024f9fe4c2e97e	b89f20843c3780277ec2e5679451db6039a1c407dd21a88b78e28dbf7c27022a	旧国服同路径图片含可转移的官方中文可见文本，当前美服图片仍为英文/日文或未简体化；尚未进入现有159张官方覆盖或58张重制清单。	按旧国服官方文字覆盖同尺寸图片。	official-cn-legacy-client-image	False
