file	key/id	field	current	official_cn	wiki_cn	other_cn	verdict	proposed_cn	source_tier	confidence	review_status	evidence	notes
pieceSkillMap.json	40282	name	Blessing Adept[Ⅱ]		Blessing Adept[Ⅱ]		new-human-proposal	祝福精通[Ⅱ]	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceSkillMap.json#40282 | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
pieceSkillMap.json	116400	name	Invisible Blast[Ⅵ]	Invisible Blast[Ⅵ]			official-retained	Invisible Blast[Ⅵ]	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MyPage_001.json/userPieceList/41/piece/pieceSkill/name	official CN stable-key exact match; 7 matching object occurrence(s)
pieceSkillMap.json	116401	name	Invisible Blast[Ⅶ]	Invisible Blast[Ⅶ]			official-retained	Invisible Blast[Ⅶ]	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MyPage_001.json/userPieceList/41/piece/pieceSkill2/name	official CN stable-key exact match; 7 matching object occurrence(s)
pieceSkillMap.json	117200	name	Invisible Accele[Ⅵ]	Invisible Accele[Ⅵ]			official-retained	Invisible Accele[Ⅵ]	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MyPage_001.json/userPieceList/94/piece/pieceSkill/name	official CN stable-key exact match; 2 matching object occurrence(s)
pieceSkillMap.json	117201	name	Invisible Accele[Ⅶ]	Invisible Accele[Ⅶ]			official-retained	Invisible Accele[Ⅶ]	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MyPage_001.json/userPieceList/94/piece/pieceSkill2/name	official CN stable-key exact match; 2 matching object occurrence(s)
pieceSkillMap.json	161200	name	Never Forget				new-human-proposal	永不忘记	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceSkillMap.json#161200	
pieceSkillMap.json	161201	name	Never Forget				new-human-proposal	永不忘记	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceSkillMap.json#161201	
pieceSkillMap.json	168600	name	Blessing Adept[Ⅱ]		Blessing Adept[Ⅱ]		new-human-proposal	祝福精通[Ⅱ]	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceSkillMap.json#168600 | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
placeSkillMap.json	91	name	Light Tercio				new-human-proposal	光之方阵	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\placeSkillMap.json#91	
placeSkillMap.json	92	name	Dark Tercio				new-human-proposal	暗之方阵	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\placeSkillMap.json#92	
placeSkillMap.json	93	name	Tercio (Forest)				new-human-proposal	木之方阵	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\placeSkillMap.json#93	
placeSkillMap.json	94	name	Tercio (Flame)				new-human-proposal	火之方阵	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\placeSkillMap.json#94	
placeSkillMap.json	95	name	Tercio (Aqua)				new-human-proposal	水之方阵	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\placeSkillMap.json#95	
sectionList.json	104101	title	Pillar of Tomorrow				new-human-proposal	明日之柱	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\sectionList.json#104101	
sectionList.json	104102	title	Pillar of Tomorrow				new-human-proposal	明日之柱	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\sectionList.json#104102	
sectionList.json	322021	title	Act Ⅰ				new-human-proposal	第一幕	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\sectionList.json#322021	
sectionList.json	322022	title	Act Ⅱ				new-human-proposal	第二幕	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\sectionList.json#322022	
sectionList.json	322023	title	Act Ⅲ				new-human-proposal	第三幕	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\sectionList.json#322023	
sectionList.json	330492	title	Vs.The World	Vs.The World			official-retained	Vs.The World	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MainQuest_001.json/userSectionList/391/section/title	official CN stable-key exact match; 1 matching object occurrence(s)
sectionList.json	330493	title	Watch Over	Watch Over			official-retained	Watch Over	official-cn	exact-stable-id	protected-retained	D:\magia\MyProducts\MAGIA RECORD CN\Full_Raw_Dump_V2\magica\api\page\MainQuest_001.json/userSectionList/393/section/title	official CN stable-key exact match; 1 matching object occurrence(s)
sectionList.json	340512	title	Standby Ready		Standby Ready		new-human-proposal	准备就绪	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\sectionList.json#340512 | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
sectionList.json	340611	title	Like attracts like.				new-human-proposal	物以类聚。	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\sectionList.json#340611	
sectionList.json	340612	title	Seize the day.				new-human-proposal	把握当下。	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\sectionList.json#340612	
sectionList.json	340613	title	Life is short.				new-human-proposal	人生苦短。	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\sectionList.json#340613	
sectionList.json	340621	title	Just keep going.				new-human-proposal	继续前行。	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\sectionList.json#340621	
sectionList.json	340622	title	Be kind. Be honest.				new-human-proposal	保持善良，坦诚待人。	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\sectionList.json#340622	
sectionList.json	340623	title	Keep it fun.				new-human-proposal	保持乐趣。	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\sectionList.json#340623	
sectionList.json	521710	title	BEYOND MAGIA				new-human-proposal	超越Magia	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\sectionList.json#521710	
sectionList.json	730522	title	Ignorance Is Bliss				new-human-proposal	无知是福	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\sectionList.json#730522	
shopItemList.json	16714	name	Miracle☆Reporters			奇迹☆记者团	existing-cn-replace	奇迹☆记者团	existing-confirmed-context	exact-cross-dictionary	authority-ready	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json	
shopItemList.json	23002	name	Over Limiter - Core		Over Limiter - Core		new-human-proposal	界限突破器·核心	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\shopItemList.json#23002 | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
shopItemList.json	27703	name	Over Limiter - Core		Over Limiter - Core		new-human-proposal	界限突破器·核心	new-human-proposal	manual-contextual	needs-human-review	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\shopItemList.json#27703 | D:\magia\MyProducts\magiWiki\dump_merged.xml#Latin-only-current-value	Wiki/translated page records the same Latin form but supplies no Chinese replacement; proposal remains lowest-tier human text
shopItemList.json	29898	name	Next☆Actor			下一位☆演员	existing-cn-replace	下一位☆演员	existing-confirmed-context	exact-cross-dictionary	authority-ready	C:\Users\proje\Documents\Codex\2026-08-06\https-github-com-hiiraginemu-magireco-wiki-3\work\js_v26_release_final_20260813\magica\js\libs\pieceList.json	
