# 经逐项证据核验的高权重候选；四张迁移表之外的显式来源层，不得由低权重译文覆盖。
# scope	path_prefix	source_text	candidate_cn	status	authority	source_batch	source_locator	source_sha256	match_method	machine_translated	confidence	review_status	evidence
global		\\x3cp\\x3e編成したチームで\\x3cbr\\x3e次のクエストに進みましょう\\x3c/p\\x3e	\\x3cp\\x3e用编成的队伍\\x3cbr\\x3e前往下一个关卡吧\\x3c/p\\x3e	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00769		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00769; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		カ月前	个月前	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00770		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00770; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		メモリアセット名を入力してください	请输入记忆结晶套装名称	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00771		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00771; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		選択解除	取消选择	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00772		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00772; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		変更を保持して編成に戻る	保留更改返回编成	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00773		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00773; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		時間経過の為、対戦可能時間を超過しました。\\x3cbr\\x3eミラーズトップに戻ります	因时间经过,已超过可对战时间。\\x3cbr\\x3e返回镜界首页	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00774		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00774; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		期間外のため\\x3cbr\\x3e対象のショップは存在しません	不在期间内,\\x3cbr\\x3e该商店不存在	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00775		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00775; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		ログイン時間&nbsp;	登录时间&nbsp;	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00776		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00776; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		※購入したアイテムは直接付与されています。	※购买的道具已直接发放。	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00777		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00777; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		最新話更新	最新话更新	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00778		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00778; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		引き継ぎ用IDをメモ等で控え@パスワードの設定をお忘れなく	请把转移用 ID 记录下来@并别忘了设置密码	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00779		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00779; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		一括強化	一键强化	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00780		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00780; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		【鏡:2】	【镜:2】	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00781		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00781; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		エリア解放条件	区域解放条件	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00782		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00782; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		限界突破済	已界限突破	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00783		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00783; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		あと	还有	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00785		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00785; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		アルティメット	究极	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00786		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00786; final_origin=machine-current; provenance_mode=rough-production; target_status=maintenance-only-count-or-path-drift
global		/7連勝	/7连胜	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00787		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00787; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		を獲得しました。	已获得。	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00788		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00788; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		概要ポップ	概要弹窗	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00789		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00789; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		アクセルディスクで最初に攻撃すると@以降のディスクでマギアゲージが溜まりやすくなります	先用 Accele 圆盘攻击@之后的圆盘更容易积攒 Magia 槽	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00790		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00790; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		解放スケジュール	解放日程	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00791		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00791; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		※縮尺は「1」が100%になります	※缩放比例「1」为100%	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00792		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00792; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		すべて選択	全选	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00793		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00793; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		かきくけこ６７８９０＠かきくけこ６７８９０	测试文字６７８９０＠测试文字６７８９０	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00794		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00794; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		縮尺:	缩放:	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00795		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00795; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		覚醒強化結界&nbsp;&nbsp;期間限定	觉醒强化结界&nbsp;&nbsp;期间限定	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00796		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00796; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		メモリアセット確認	记忆结晶套装确认	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00797		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00797; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		まで&nbsp;▼	为止&nbsp;▼	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00798		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00798; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		ガチャから取得したメモリアを	从扭蛋获得的记忆结晶	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00799		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00799; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		覚醒強化結界&nbsp;&nbsp;光属性	觉醒强化结界&nbsp;&nbsp;光属性	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00800		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00800; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		バトル開始	战斗开始	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00801		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00801; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		ミッション報酬を	任务报酬	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00802		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00802; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		ただいま集計中です。\\x3cbr\\x3e後半戦は	正在统计中。\\x3cbr\\x3e后半战	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00803		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00803; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		獲得DP	获得 DP	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00804		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00804; final_origin=machine-current; provenance_mode=rough-production; target_status=maintenance-only-truncated-target-ambiguous
global		ログインボーナス	登录奖励	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00805		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00805; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		強化トップに戻る	返回强化首页	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00806		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00806; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		回復できます。	可以回复。	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00807		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00807; final_origin=machine-current; provenance_mode=rough-production; target_status=maintenance-only-count-or-path-drift
global		ユニット編成Navi	队伍编成导航	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00808		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00808; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		マギアLvを5にするとマギアゲージ上限が@150まで解放されます	Magia Lv升到5后,Magia槽上限@将解放到150	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00809		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00809; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		デイリーダメージエンブレム	每日伤害徽章	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00810		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00810; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		デフォルト名	默认名称	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00811		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00811; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		対戦回数不足	对战次数不足	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00812		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00812; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		制圧中の編成以外を以下の編成へと入れ替えます。よろしいですか？\\x3cbr\\x3e\\x3cdiv class\\x3d'c_red'\\x3e※メモリアは特別な効果があるものが優先的に装備されます。\\x3c/div\\x3e\\x3cdiv id\\x3d'autoFormationContainer'\\x3e\\x3c/div\\x3e	将压制中的编成以外替换为以下编成。确定吗?\\x3cbr\\x3e\\x3cdiv class\\x3d'c_red'\\x3e※记忆结晶会优先装备有特殊效果的。\\x3c/div\\x3e\\x3cdiv id\\x3d'autoFormationContainer'\\x3e\\x3c/div\\x3e	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00813		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00813; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		の魔力解放に使用するアイテム	用于魔力解放的道具	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00814		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00814; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		メインメンバーに魔法少女を１体以上編成してください。	请在主力成员中编入1个以上的魔法少女。	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00815		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00815; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		回無料\\x3c/span\\x3eでガチャを行うことができます\\x3c/div\\x3e\\x3cdiv id\\x3d'saleSettingBtn' class\\x3d'sb_gold_02 TE se_decide'\\x3e自動設定\\x3c/div\\x3e	次免费\\x3c/span\\x3e扭蛋\\x3c/div\\x3e\\x3cdiv id\\x3d'saleSettingBtn' class\\x3d'sb_gold_02 TE se_decide'\\x3e自动设置\\x3c/div\\x3e	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00816		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00816; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		◆ エクストラクエスト	◆ 额外关卡	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00817		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00817; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		ミラーズ編成	镜界编成	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00818		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00818; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		キャンペーンガチャ	活动扭蛋	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00819		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00819; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		称号変更	更换称号	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00820		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00820; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		完了まで	直至完成	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00821		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00821; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		所属グループ報酬	所属小组报酬	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00822		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00822; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		"\\x3e""+A+""\\x3c/span\\x3eが\\x3cspan class\\x3d"	"\\x3e""+A+""\\x3c/span\\x3e还差\\x3cspan class\\x3d"	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00823		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00823; final_origin=machine-current; provenance_mode=rough-production; target_status=maintenance-only-current-literal-absent
global		ボスタップ	点击BOSS	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00824		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00824; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		※装備中のメモリアも全てはずれます	※装备中的记忆结晶也会全部卸下	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00825		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00825; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		プレイヤー名入力	输入玩家名	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00826		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00826; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		を回復しますか？	要回复吗?	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00827		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00827; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		入力されたシリアルコードは特典受取り済です。\\x3cbr\\x3e※特典はプレゼントボックスよりお受け取りください。	输入的兑换码已领取过特典。\\x3cbr\\x3e※特典请到礼物盒领取。	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00828		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00828; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		撮影が完了しました。	拍摄完成。	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00829		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00829; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		累計GP	累计GP	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00830		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00830; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		保管庫MAX空:	保管库最大空余:	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00831		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00831; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		"\\x3cp class\\x3d""noItems""\\x3e素材を所持していません\\x3c/p\\x3e"	"\\x3cp class\\x3d""noItems""\\x3e没有持有素材\\x3c/p\\x3e"	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00832		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00832; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		全設定削除	删除全部设置	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00833		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00833; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
global		1枚	1张	present	new_proposal	pass20-rough-production-final-values-v1	magica/i18n_audit/release_v26_authority/pass20_human_final_values.tsv#rough-production:LOW-MT-00834		exact-semantic-key-user-directed-rough-production	unknown	user-directed-rough-production-unreviewed	rough-production-machine-current-retained	item_id=LOW-MT-00834; final_origin=machine-current; provenance_mode=rough-production; target_status=exact-current-runtime-literal
